asm_area_code,customer_code,Year,Month,labor_in_person_days
PUNEN,1826,2012,11,73
PUNEN,1826,2012,12,125
PUNEN,1826,2013,1,167
PUNEN,1826,2013,2,123
PUNEN,1826,2013,3,155
PUNEN,1826,2013,4,157
PUNEN,1826,2013,5,139
PUNEN,1826,2013,6,139
PUNEN,1826,2013,7,131
PUNEN,1826,2013,8,216
PUNEN,1826,2013,9,225
PUNEN,1826,2013,10,169
PUNEN,1826,2013,11,245
PUNEN,1826,2013,12,168
PUNEN,1845,2011,4,7
PUNEN,1845,2011,5,2
PUNEN,1845,2011,6,3
PUNEN,1845,2011,7,0
PUNEN,1845,2011,8,1
PUNEN,1845,2011,9,2
PUNEN,1845,2011,10,0
PUNEN,1845,2011,11,2
PUNEN,1845,2011,12,3
PUNEN,1845,2012,1,3
PUNEN,1845,2012,2,7
PUNEN,1845,2012,3,2
PUNEN,1845,2012,4,15
PUNEN,1845,2012,5,3
PUNEN,1845,2012,6,14
PUNEN,1845,2012,7,3
PUNEN,1845,2012,8,6
PUNEN,1845,2012,9,11
PUNEN,1845,2012,10,4
PUNEN,1845,2012,11,2
PUNEN,1845,2012,12,7
PUNEN,1845,2013,1,4
PUNEN,1845,2013,2,9
PUNEN,1845,2013,3,20
PUNEN,1845,2013,4,26
PUNEN,1845,2013,5,8
PUNEN,1845,2013,6,42
PUNEN,1845,2013,7,29
PUNEN,1845,2013,8,28
PUNEN,1845,2013,9,47
PUNEN,1845,2013,10,17
PUNEN,1845,2013,11,37
PUNEN,1845,2013,12,46
PUNEN,1896,2011,4,69
PUNEN,1896,2011,5,43
PUNEN,1896,2011,6,63
PUNEN,1896,2011,7,64
PUNEN,1896,2011,8,60
PUNEN,1896,2011,9,55
PUNEN,1896,2011,10,53
PUNEN,1896,2011,11,51
PUNEN,1896,2011,12,47
PUNEN,1896,2012,1,77
PUNEN,1896,2012,2,70
PUNEN,1896,2012,3,48
PUNEN,1896,2012,4,61
PUNEN,1896,2012,5,43
PUNEN,1896,2012,6,60
PUNEN,1896,2012,7,42
PUNEN,1896,2012,8,44
PUNEN,1896,2012,9,54
PUNEN,1896,2012,10,52
PUNEN,1896,2012,11,38
PUNEN,1896,2012,12,59
PUNEN,1896,2013,1,56
PUNEN,1896,2013,2,49
PUNEN,1896,2013,3,68
PUNEN,1896,2013,4,71
PUNEN,1896,2013,5,95
PUNEN,1896,2013,6,76
PUNEN,1896,2013,7,81
PUNEN,1896,2013,8,87
PUNEN,1896,2013,9,83
PUNEN,1896,2013,10,59
PUNEN,1896,2013,11,89
PUNEN,1896,2013,12,85
PUNEN,2319,2012,9,1
PUNEN,2319,2012,10,6
PUNEN,2319,2012,11,6
PUNEN,2319,2012,12,1
PUNEN,2319,2013,1,1
PUNEN,2319,2013,2,0
PUNEN,2319,2013,3,1
PUNEN,2319,2013,4,1
PUNEN,2319,2013,5,3
PUNEN,2319,2013,6,16
PUNEN,2319,2013,7,12
PUNEN,2319,2013,8,14
PUNEN,2319,2013,9,14
PUNEN,2319,2013,10,14
PUNEN,2319,2013,11,16
PUNEN,2319,2013,12,17
PUNEN,2338,2012,10,1
PUNEN,2338,2012,11,5
PUNEN,2338,2012,12,7
PUNEN,2338,2013,1,4
PUNEN,2338,2013,2,1
PUNEN,2338,2013,3,0
PUNEN,2348,2012,10,1
PUNEN,2348,2012,11,1
PUNEN,2348,2012,12,1
PUNEN,2348,2013,1,1
PUNEN,2348,2013,2,1
PUNEN,2348,2013,3,14
PUNEN,2348,2013,4,21
PUNEN,2348,2013,5,22
PUNEN,2348,2013,6,20
PUNEN,2348,2013,7,19
PUNEN,2348,2013,8,4
PUNEN,2348,2013,9,19
PUNEN,2348,2013,10,22
PUNEN,2348,2013,11,17
PUNEN,2348,2013,12,24
PUNEN,2363,2012,10,2
PUNEN,2363,2012,11,1
PUNEN,2363,2012,12,7
PUNEN,2363,2013,1,4
PUNEN,2363,2013,2,8
PUNEN,2363,2013,3,6
PUNEN,2363,2013,4,9
PUNEN,2363,2013,5,5
PUNEN,2363,2013,6,3
PUNEN,2363,2013,7,2
PUNEN,2363,2013,8,7
PUNEN,2363,2013,9,14
PUNEN,2363,2013,10,13
PUNEN,2363,2013,11,16
PUNEN,2363,2013,12,10
PUNEN,2520,2013,3,1
PUNEN,2520,2013,4,4
PUNEN,2520,2013,5,6
PUNEN,2520,2013,6,3
PUNEN,2520,2013,7,3
PUNEN,2520,2013,8,6
PUNEN,2520,2013,9,6
PUNEN,2520,2013,10,9
PUNEN,2520,2013,11,10
PUNEN,2520,2013,12,9
PUNEN,2532,2013,4,1
PUNEN,2532,2013,5,2
PUNEN,2532,2013,6,1
PUNEN,2532,2013,7,0
PUNEN,2532,2013,8,4
PUNEN,2532,2013,9,5
PUNEN,2532,2013,10,11
PUNEN,2532,2013,11,8
PUNEN,2532,2013,12,2
PUNES,81,2011,4,1
PUNES,81,2011,5,0
PUNES,81,2011,6,0
PUNES,81,2011,7,1
PUNES,81,2011,8,1
PUNES,81,2011,9,1
PUNES,81,2011,10,1
PUNES,81,2011,11,1
PUNES,81,2011,12,0
PUNES,81,2012,1,0
PUNES,81,2012,2,0
PUNES,81,2012,3,0
PUNES,81,2012,4,0
PUNES,81,2012,5,0
PUNES,81,2012,6,2
PUNES,81,2012,7,0
PUNES,81,2012,8,0
PUNES,81,2012,9,0
PUNES,81,2012,10,0
PUNES,81,2012,11,0
PUNES,81,2012,12,1
PUNES,81,2013,1,6
PUNES,81,2013,2,1
PUNES,81,2013,3,0
PUNES,81,2013,4,27
PUNES,81,2013,5,22
PUNES,81,2013,6,33
PUNES,81,2013,7,8
PUNES,81,2013,8,21
PUNES,81,2013,9,23
PUNES,81,2013,10,14
PUNES,81,2013,11,19
PUNES,81,2013,12,50
PUNES,83,2011,4,5
PUNES,83,2011,5,2
PUNES,83,2011,6,0
PUNES,83,2011,7,1
PUNES,83,2011,8,2
PUNES,83,2011,9,4
PUNES,83,2011,10,3
PUNES,83,2011,11,3
PUNES,83,2011,12,2
PUNES,83,2012,1,2
PUNES,83,2012,2,0
PUNES,83,2012,3,0
PUNES,83,2012,4,10
PUNES,83,2012,5,11
PUNES,83,2012,6,1
PUNES,83,2012,7,1
PUNES,83,2012,8,1
PUNES,83,2012,9,3
PUNES,83,2012,10,2
PUNES,83,2012,11,2
PUNES,83,2012,12,6
PUNES,83,2013,1,21
PUNES,83,2013,2,23
PUNES,83,2013,3,26
PUNES,83,2013,4,24
PUNES,83,2013,5,26
PUNES,83,2013,6,25
PUNES,83,2013,7,24
PUNES,83,2013,8,25
PUNES,83,2013,9,25
PUNES,83,2013,10,19
PUNES,83,2013,11,25
PUNES,83,2013,12,24
PUNES,291,2011,4,0
PUNES,291,2011,5,0
PUNES,291,2011,6,0
PUNES,291,2011,7,1
PUNES,291,2011,8,0
PUNES,291,2011,9,0
PUNES,291,2011,10,1
PUNES,291,2011,11,0
PUNES,291,2012,2,1
PUNES,291,2012,3,0
PUNES,291,2012,4,0
PUNES,291,2012,5,0
PUNES,291,2012,6,0
PUNES,291,2012,7,1
PUNES,291,2012,8,0
PUNES,291,2012,9,0
PUNES,291,2012,10,0
PUNES,292,2011,4,1
PUNES,292,2011,5,1
PUNES,292,2011,6,2
PUNES,292,2011,7,2
PUNES,292,2011,8,0
PUNES,292,2011,9,2
PUNES,292,2011,10,5
PUNES,292,2011,11,3
PUNES,292,2011,12,3
PUNES,292,2012,1,3
PUNES,292,2012,2,5
PUNES,292,2012,3,2
PUNES,292,2012,4,5
PUNES,292,2012,5,4
PUNES,292,2012,6,4
PUNES,292,2012,7,5
PUNES,292,2012,8,0
PUNES,292,2012,9,0
PUNES,292,2012,10,0
PUNES,292,2012,11,0
PUNES,292,2012,12,4
PUNES,292,2013,1,5
PUNES,292,2013,2,7
PUNES,292,2013,3,12
PUNES,292,2013,4,18
PUNES,292,2013,5,4
PUNES,292,2013,6,4
PUNES,292,2013,7,10
PUNES,292,2013,8,19
PUNES,292,2013,9,14
PUNES,292,2013,10,15
PUNES,292,2013,11,13
PUNES,292,2013,12,13
PUNES,327,2011,4,0
PUNES,327,2011,5,2
PUNES,327,2011,6,1
PUNES,327,2011,7,1
PUNES,327,2011,8,0
PUNES,327,2011,9,2
PUNES,327,2011,10,0
PUNES,327,2011,11,0
PUNES,327,2011,12,1
PUNES,327,2012,1,4
PUNES,327,2012,2,2
PUNES,327,2012,3,0
PUNES,327,2012,4,1
PUNES,327,2012,5,0
PUNES,327,2012,6,0
PUNES,327,2012,7,1
PUNES,327,2012,8,1
PUNES,327,2012,9,0
PUNES,327,2012,10,0
PUNES,327,2012,11,0
PUNES,327,2012,12,9
PUNES,327,2013,1,22
PUNES,327,2013,2,22
PUNES,327,2013,3,19
PUNES,327,2013,4,15
PUNES,327,2013,5,12
PUNES,327,2013,6,10
PUNES,327,2013,7,17
PUNES,327,2013,8,21
PUNES,327,2013,9,22
PUNES,327,2013,10,21
PUNES,327,2013,11,21
PUNES,327,2013,12,25
PUNES,328,2011,4,0
PUNES,328,2011,5,0
PUNES,328,2011,6,0
PUNES,328,2011,7,0
PUNES,328,2011,8,0
PUNES,328,2011,9,1
PUNES,328,2011,10,1
PUNES,328,2011,11,0
PUNES,328,2011,12,1
PUNES,328,2012,1,3
PUNES,328,2012,2,4
PUNES,328,2012,3,1
PUNES,328,2012,4,1
PUNES,328,2012,5,3
PUNES,328,2012,6,0
PUNES,328,2012,7,0
PUNES,328,2012,8,2
PUNES,328,2012,9,1
PUNES,328,2012,10,4
PUNES,328,2012,11,2
PUNES,328,2012,12,3
PUNES,328,2013,1,10
PUNES,328,2013,2,22
PUNES,328,2013,3,22
PUNES,328,2013,4,18
PUNES,328,2013,5,6
PUNES,328,2013,6,6
PUNES,328,2013,7,22
PUNES,328,2013,8,24
PUNES,328,2013,9,24
PUNES,328,2013,10,24
PUNES,328,2013,11,25
PUNES,328,2013,12,23
PUNES,329,2011,4,2
PUNES,329,2011,5,0
PUNES,329,2011,6,1
PUNES,329,2011,7,1
PUNES,329,2011,8,1
PUNES,329,2011,9,1
PUNES,329,2011,10,2
PUNES,329,2011,11,2
PUNES,329,2011,12,1
PUNES,329,2012,1,0
PUNES,329,2012,2,0
PUNES,329,2012,3,0
PUNES,329,2012,4,1
PUNES,329,2012,5,2
PUNES,329,2012,6,0
PUNES,329,2012,7,0
PUNES,329,2012,8,1
PUNES,329,2012,9,1
PUNES,329,2012,10,0
PUNES,329,2012,11,0
PUNES,329,2012,12,0
PUNES,329,2013,1,7
PUNES,329,2013,2,4
PUNES,329,2013,3,4
PUNES,329,2013,4,11
PUNES,329,2013,5,13
PUNES,329,2013,6,10
PUNES,329,2013,7,10
PUNES,329,2013,8,12
PUNES,329,2013,9,13
PUNES,329,2013,10,6
PUNES,329,2013,11,9
PUNES,329,2013,12,11
PUNES,403,2011,4,9
PUNES,403,2011,5,4
PUNES,403,2011,6,4
PUNES,403,2011,7,6
PUNES,403,2011,8,2
PUNES,403,2011,9,6
PUNES,403,2011,10,11
PUNES,403,2011,11,3
PUNES,403,2011,12,2
PUNES,403,2012,1,7
PUNES,403,2012,2,7
PUNES,403,2012,3,0
PUNES,428,2011,4,40
PUNES,428,2011,5,17
PUNES,428,2011,6,21
PUNES,428,2011,7,25
PUNES,428,2011,8,27
PUNES,428,2011,9,17
PUNES,428,2011,10,18
PUNES,428,2011,11,14
PUNES,428,2011,12,20
PUNES,428,2012,1,21
PUNES,428,2012,2,18
PUNES,428,2012,3,9
PUNES,428,2012,4,13
PUNES,428,2012,5,9
PUNES,428,2012,6,12
PUNES,530,2011,4,10
PUNES,530,2011,5,6
PUNES,530,2011,6,5
PUNES,530,2011,7,5
PUNES,530,2011,8,7
PUNES,530,2011,9,3
PUNES,530,2011,10,10
PUNES,530,2011,11,3
PUNES,530,2011,12,8
PUNES,530,2012,1,14
PUNES,530,2012,2,4
PUNES,530,2012,3,2
PUNES,530,2012,4,4
PUNES,530,2012,5,1
PUNES,530,2012,6,0
PUNES,530,2012,7,1
PUNES,530,2012,8,3
PUNES,530,2012,9,1
PUNES,530,2012,10,0
PUNES,530,2012,11,7
PUNES,530,2012,12,9
PUNES,530,2013,1,3
PUNES,530,2013,2,5
PUNES,530,2013,3,7
PUNES,530,2013,4,27
PUNES,530,2013,5,11
PUNES,530,2013,6,14
PUNES,530,2013,7,28
PUNES,530,2013,8,37
PUNES,530,2013,9,63
PUNES,530,2013,10,42
PUNES,530,2013,11,34
PUNES,530,2013,12,64
PUNES,993,2011,4,1
PUNES,993,2011,5,0
PUNES,993,2011,6,0
PUNES,993,2011,7,1
PUNES,993,2011,8,1
PUNES,993,2011,9,0
PUNES,993,2011,10,2
PUNES,993,2011,11,0
PUNES,993,2011,12,1
PUNES,993,2012,1,0
PUNES,993,2012,2,2
PUNES,993,2012,3,1
PUNES,993,2012,4,3
PUNES,993,2012,5,2
PUNES,993,2012,6,1
PUNES,993,2012,7,0
PUNES,993,2012,8,0
PUNES,993,2012,9,0
PUNES,993,2012,10,0
PUNES,993,2012,11,0
PUNES,993,2012,12,2
PUNES,993,2013,1,12
PUNES,993,2013,2,18
PUNES,993,2013,3,16
PUNES,993,2013,4,9
PUNES,993,2013,5,10
PUNES,993,2013,6,10
PUNES,993,2013,7,22
PUNES,993,2013,8,27
PUNES,993,2013,9,20
PUNES,993,2013,10,26
PUNES,993,2013,11,26
PUNES,993,2013,12,26
PUNES,1067,2011,4,1
PUNES,1067,2011,5,0
PUNES,1067,2011,6,2
PUNES,1067,2011,7,0
PUNES,1067,2011,8,1
PUNES,1067,2011,9,1
PUNES,1067,2011,10,1
PUNES,1067,2011,11,2
PUNES,1067,2011,12,1
PUNES,1067,2012,1,6
PUNES,1067,2012,2,3
PUNES,1067,2012,3,1
PUNES,1067,2012,4,1
PUNES,1067,2012,5,0
PUNES,1067,2012,6,1
PUNES,1067,2012,7,0
PUNES,1067,2012,8,3
PUNES,1067,2012,9,0
PUNES,1067,2012,10,1
PUNES,1067,2012,11,0
PUNES,1067,2012,12,3
PUNES,1067,2013,1,3
PUNES,1067,2013,2,2
PUNES,1067,2013,3,3
PUNES,1067,2013,4,25
PUNES,1067,2013,5,3
PUNES,1067,2013,6,6
PUNES,1067,2013,7,6
PUNES,1067,2013,8,29
PUNES,1067,2013,9,24
PUNES,1067,2013,10,10
PUNES,1067,2013,11,23
PUNES,1067,2013,12,33
PUNES,1072,2011,4,4
PUNES,1072,2011,5,1
PUNES,1072,2011,6,0
PUNES,1072,2011,7,1
PUNES,1072,2011,8,3
PUNES,1072,2011,9,0
PUNES,1072,2011,10,0
PUNES,1072,2011,11,0
PUNES,1072,2011,12,0
PUNES,1072,2012,1,2
PUNES,1072,2012,2,1
PUNES,1072,2012,3,0
PUNES,1072,2012,4,1
PUNES,1072,2012,5,2
PUNES,1072,2012,6,0
PUNES,1072,2012,7,0
PUNES,1072,2012,8,0
PUNES,1072,2012,9,0
PUNES,1072,2012,10,1
PUNES,1072,2012,11,0
PUNES,1072,2012,12,1
PUNES,1072,2013,1,0
PUNES,1072,2013,2,0
PUNES,1072,2013,3,11
PUNES,1072,2013,4,13
PUNES,1072,2013,5,4
PUNES,1072,2013,6,3
PUNES,1072,2013,7,24
PUNES,1072,2013,8,0
PUNES,1072,2013,9,2
PUNES,1072,2013,10,36
PUNES,1072,2013,11,8
PUNES,1072,2013,12,4
PUNES,1102,2011,4,1
PUNES,1102,2011,5,0
PUNES,1102,2011,6,1
PUNES,1102,2011,7,1
PUNES,1102,2011,8,0
PUNES,1102,2011,9,0
PUNES,1102,2011,10,1
PUNES,1102,2011,11,0
PUNES,1102,2011,12,0
PUNES,1102,2012,1,0
PUNES,1102,2012,2,0
PUNES,1102,2012,3,0
PUNES,1102,2012,4,4
PUNES,1102,2012,5,0
PUNES,1102,2012,6,0
PUNES,1102,2012,7,0
PUNES,1102,2012,8,0
PUNES,1102,2012,9,1
PUNES,1102,2012,10,0
PUNES,1102,2012,11,0
PUNES,1102,2012,12,4
PUNES,1102,2013,1,1
PUNES,1102,2013,2,2
PUNES,1102,2013,3,14
PUNES,1102,2013,4,22
PUNES,1102,2013,5,23
PUNES,1102,2013,6,21
PUNES,1102,2013,7,22
PUNES,1102,2013,8,19
PUNES,1102,2013,9,20
PUNES,1102,2013,10,23
PUNES,1102,2013,11,26
PUNES,1102,2013,12,26
PUNES,1122,2011,4,0
PUNES,1122,2011,5,0
PUNES,1122,2011,6,0
PUNES,1122,2011,7,0
PUNES,1122,2011,8,0
PUNES,1122,2011,9,0
PUNES,1122,2011,10,1
PUNES,1122,2011,11,0
PUNES,1122,2011,12,1
PUNES,1122,2012,1,0
PUNES,1122,2012,2,2
PUNES,1122,2012,3,0
PUNES,1122,2012,4,1
PUNES,1122,2012,5,0
PUNES,1122,2012,6,0
PUNES,1122,2012,7,0
PUNES,1122,2012,8,0
PUNES,1122,2012,9,1
PUNES,1122,2012,10,1
PUNES,1122,2012,11,3
PUNES,1122,2012,12,5
PUNES,1238,2011,4,13
PUNES,1238,2011,5,9
PUNES,1238,2011,6,11
PUNES,1238,2011,7,7
PUNES,1238,2011,8,8
PUNES,1238,2011,9,5
PUNES,1238,2011,10,5
PUNES,1238,2011,11,19
PUNES,1238,2011,12,17
PUNES,1238,2012,1,18
PUNES,1238,2012,2,13
PUNES,1238,2012,3,9
PUNES,1238,2012,4,8
PUNES,1238,2012,5,6
PUNES,1238,2012,6,2
PUNES,1238,2012,7,5
PUNES,1238,2012,8,4
PUNES,1238,2012,9,5
PUNES,1238,2012,10,5
PUNES,1238,2012,11,3
PUNES,1238,2012,12,6
PUNES,1238,2013,1,8
PUNES,1238,2013,2,4
PUNES,1238,2013,3,5
PUNES,1238,2013,4,11
PUNES,1238,2013,5,19
PUNES,1238,2013,6,5
PUNES,1238,2013,7,2
PUNES,1238,2013,8,10
PUNES,1238,2013,9,12
PUNES,1238,2013,10,12
PUNES,1238,2013,11,21
PUNES,1238,2013,12,45
PUNES,1244,2011,4,1
PUNES,1244,2011,5,1
PUNES,1244,2011,6,0
PUNES,1244,2011,7,1
PUNES,1244,2011,8,1
PUNES,1244,2011,9,3
PUNES,1244,2011,10,0
PUNES,1244,2011,11,0
PUNES,1244,2011,12,0
PUNES,1244,2012,1,0
PUNES,1244,2012,2,2
PUNES,1244,2012,3,1
PUNES,1244,2012,4,2
PUNES,1244,2012,5,2
PUNES,1244,2012,6,2
PUNES,1244,2012,7,0
PUNES,1244,2012,8,1
PUNES,1244,2012,9,0
PUNES,1244,2012,10,0
PUNES,1244,2012,11,0
PUNES,1244,2012,12,1
PUNES,1244,2013,1,15
PUNES,1244,2013,2,19
PUNES,1244,2013,3,20
PUNES,1244,2013,4,24
PUNES,1244,2013,5,21
PUNES,1244,2013,6,14
PUNES,1244,2013,7,19
PUNES,1244,2013,8,25
PUNES,1244,2013,9,21
PUNES,1244,2013,10,15
PUNES,1244,2013,11,23
PUNES,1244,2013,12,25
PUNES,1245,2011,4,9
PUNES,1245,2011,5,2
PUNES,1245,2011,6,10
PUNES,1245,2011,7,6
PUNES,1245,2011,8,5
PUNES,1245,2011,9,3
PUNES,1245,2011,10,3
PUNES,1245,2011,11,2
PUNES,1245,2011,12,12
PUNES,1245,2012,1,7
PUNES,1245,2012,2,7
PUNES,1245,2012,3,5
PUNES,1245,2012,4,10
PUNES,1245,2012,5,3
PUNES,1245,2012,6,3
PUNES,1245,2012,7,4
PUNES,1245,2012,8,2
PUNES,1245,2012,9,5
PUNES,1245,2012,10,1
PUNES,1245,2012,11,1
PUNES,1245,2012,12,11
PUNES,1245,2013,1,22
PUNES,1245,2013,2,22
PUNES,1245,2013,3,25
PUNES,1245,2013,4,23
PUNES,1245,2013,5,20
PUNES,1245,2013,6,19
PUNES,1245,2013,7,21
PUNES,1245,2013,8,17
PUNES,1245,2013,9,22
PUNES,1245,2013,10,19
PUNES,1245,2013,11,17
PUNES,1245,2013,12,24
PUNES,1336,2011,4,0
PUNES,1336,2011,5,1
PUNES,1336,2011,6,0
PUNES,1336,2011,7,1
PUNES,1336,2011,8,2
PUNES,1336,2011,9,0
PUNES,1343,2011,4,0
PUNES,1343,2011,5,0
PUNES,1343,2011,6,0
PUNES,1343,2011,7,0
PUNES,1343,2011,8,0
PUNES,1343,2011,9,0
PUNES,1343,2011,10,0
PUNES,1343,2011,11,0
PUNES,1343,2011,12,0
PUNES,1343,2012,1,0
PUNES,1343,2012,2,0
PUNES,1343,2012,3,0
PUNES,1343,2012,4,0
PUNES,1343,2012,5,0
PUNES,1343,2012,6,0
PUNES,1343,2012,7,0
PUNES,1343,2012,8,0
PUNES,1343,2012,9,0
PUNES,1343,2012,10,0
PUNES,1343,2012,11,0
PUNES,1343,2012,12,0
PUNES,1343,2013,1,0
PUNES,1343,2013,2,0
PUNES,1343,2013,3,0
PUNES,1343,2013,4,0
PUNES,1343,2013,5,3
PUNES,1343,2013,6,2
PUNES,1343,2013,7,2
PUNES,1343,2013,8,17
PUNES,1343,2013,9,20
PUNES,1343,2013,10,12
PUNES,1343,2013,11,22
PUNES,1343,2013,12,20
PUNES,1376,2011,4,3
PUNES,1376,2011,5,3
PUNES,1376,2011,6,1
PUNES,1376,2011,7,1
PUNES,1376,2011,8,1
PUNES,1376,2011,9,1
PUNES,1376,2011,10,1
PUNES,1376,2011,11,0
PUNES,1376,2011,12,0
PUNES,1376,2012,7,1
PUNES,1376,2012,8,1
PUNES,1376,2012,9,1
PUNES,1376,2012,10,2
PUNES,1579,2011,4,0
PUNES,1579,2011,5,0
PUNES,1579,2011,6,0
PUNES,1579,2011,7,0
PUNES,1579,2011,8,0
PUNES,1579,2011,9,0
PUNES,1579,2011,10,0
PUNES,1579,2011,11,0
PUNES,1579,2011,12,0
PUNES,1579,2012,1,0
PUNES,1579,2012,2,0
PUNES,1579,2012,3,0
PUNES,1579,2012,4,0
PUNES,1579,2012,5,0
PUNES,1579,2012,6,0
PUNES,1579,2012,7,0
PUNES,1579,2012,8,0
PUNES,1579,2012,9,0
PUNES,1579,2012,10,0
PUNES,1579,2012,11,0
PUNES,1579,2012,12,0
PUNES,1579,2013,1,0
PUNES,1579,2013,2,0
PUNES,1579,2013,3,3
PUNES,1579,2013,4,8
PUNES,1579,2013,5,6
PUNES,1579,2013,6,11
PUNES,1579,2013,7,2
PUNES,1579,2013,8,20
PUNES,1579,2013,9,21
PUNES,1579,2013,10,26
PUNES,1579,2013,11,17
PUNES,1579,2013,12,20
PUNES,1608,2011,4,10
PUNES,1608,2011,5,5
PUNES,1608,2011,6,7
PUNES,1608,2011,7,8
PUNES,1608,2011,8,8
PUNES,1608,2011,9,7
PUNES,1608,2011,10,10
PUNES,1608,2011,11,5
PUNES,1608,2011,12,12
PUNES,1608,2012,1,12
PUNES,1608,2012,2,3
PUNES,1608,2012,3,2
PUNES,1608,2012,4,5
PUNES,1608,2012,5,1
PUNES,1608,2012,6,1
PUNES,1608,2012,7,1
PUNES,1608,2012,8,0
PUNES,1608,2012,9,1
PUNES,1608,2012,10,8
PUNES,1608,2012,11,1
PUNES,1608,2012,12,4
PUNES,1608,2013,1,8
PUNES,1608,2013,2,4
PUNES,1608,2013,3,5
PUNES,1608,2013,4,10
PUNES,1608,2013,5,2
PUNES,1608,2013,6,3
PUNES,1608,2013,7,15
PUNES,1608,2013,8,5
PUNES,1608,2013,9,15
PUNES,1608,2013,10,16
PUNES,1608,2013,11,12
PUNES,1608,2013,12,22
PUNES,1666,2011,4,0
PUNES,1666,2011,5,0
PUNES,1666,2011,6,0
PUNES,1666,2011,7,0
PUNES,1666,2011,8,0
PUNES,1666,2011,9,0
PUNES,1666,2011,10,3
PUNES,1666,2011,11,2
PUNES,1666,2011,12,0
PUNES,1666,2012,1,16
PUNES,1666,2012,2,2
PUNES,1666,2012,3,1
PUNES,1666,2012,4,0
PUNES,1666,2012,5,0
PUNES,1666,2012,6,0
PUNES,1666,2012,7,0
PUNES,1666,2012,8,0
PUNES,1666,2012,9,1
PUNES,1666,2012,10,0
PUNES,1666,2012,11,0
PUNES,1666,2012,12,0
PUNES,1666,2013,1,0
PUNES,1666,2013,2,5
PUNES,1666,2013,3,12
PUNES,1666,2013,4,53
PUNES,1666,2013,5,58
PUNES,1666,2013,6,22
PUNES,1666,2013,7,36
PUNES,1666,2013,8,47
PUNES,1666,2013,9,49
PUNES,1666,2013,10,43
PUNES,1666,2013,11,75
PUNES,1666,2013,12,80
PUNES,1744,2011,4,0
PUNES,1744,2011,5,0
PUNES,1744,2011,6,0
PUNES,1744,2011,7,0
PUNES,1744,2011,8,0
PUNES,1744,2011,9,0
PUNES,1744,2011,10,0
PUNES,1744,2011,11,0
PUNES,1744,2011,12,0
PUNES,1744,2012,1,1
PUNES,1744,2012,2,0
PUNES,1744,2012,3,0
PUNES,1744,2012,4,0
PUNES,2145,2012,3,19
PUNES,2145,2012,4,15
PUNES,2145,2012,5,4
PUNES,2145,2012,6,9
PUNES,2145,2012,7,0
PUNES,2145,2012,8,1
PUNES,2145,2012,9,4
PUNES,2145,2012,10,3
PUNES,2145,2012,11,0
PUNES,2145,2012,12,5
PUNES,2145,2013,1,1
PUNES,2145,2013,2,49
PUNES,2145,2013,3,33
PUNES,2145,2013,4,46
PUNES,2145,2013,5,36
PUNES,2192,2012,5,2
PUNES,2192,2012,6,0
PUNES,2192,2012,7,0
PUNES,2192,2012,8,1
PUNES,2192,2012,9,0
PUNES,2192,2012,10,0
PUNES,2192,2012,11,0
PUNES,2192,2012,12,1
PUNES,2192,2013,1,4
PUNES,2192,2013,2,5
PUNES,2192,2013,3,10
PUNES,2192,2013,4,17
PUNES,2192,2013,5,12
PUNES,2192,2013,6,12
PUNES,2192,2013,7,16
PUNES,2192,2013,8,13
PUNES,2192,2013,9,20
PUNES,2192,2013,10,18
PUNES,2192,2013,11,19
PUNES,2192,2013,12,19
PUNES,2235,2012,6,6
PUNES,2235,2012,7,0
PUNES,2243,2012,7,68
PUNES,2243,2012,8,57
PUNES,2243,2012,9,49
PUNES,2243,2012,10,34
PUNES,2243,2012,11,11
PUNES,2243,2012,12,19
PUNES,2243,2013,1,15
PUNES,2243,2013,2,21
PUNES,2243,2013,3,24
PUNES,2243,2013,4,74
PUNES,2243,2013,5,104
PUNES,2243,2013,6,109
PUNES,2243,2013,7,118
PUNES,2243,2013,8,116
PUNES,2243,2013,9,143
PUNES,2243,2013,10,145
PUNES,2243,2013,11,174
PUNES,2243,2013,12,172
PUNES,2317,2012,9,1
PUNES,2317,2012,10,0
PUNES,2317,2012,11,0
PUNES,2317,2012,12,3
PUNES,2317,2013,1,1
PUNES,2317,2013,2,4
PUNES,2317,2013,3,2
PUNES,2317,2013,4,14
PUNES,2317,2013,5,13
PUNES,2317,2013,6,13
PUNES,2317,2013,7,21
PUNES,2317,2013,8,17
PUNES,2317,2013,9,19
PUNES,2317,2013,10,14
PUNES,2317,2013,11,19
PUNES,2317,2013,12,23
PUNES,2320,2012,9,4
PUNES,2320,2012,10,0
PUNES,2320,2012,11,0
PUNES,2320,2012,12,4
PUNES,2320,2013,1,3
PUNES,2321,2012,9,2
PUNES,2321,2012,10,1
PUNES,2321,2012,11,0
PUNES,2321,2012,12,0
PUNES,2321,2013,1,0
PUNES,2321,2013,2,1
PUNES,2321,2013,3,1
PUNES,2321,2013,4,9
PUNES,2321,2013,5,11
PUNES,2321,2013,6,13
PUNES,2321,2013,7,14
PUNES,2321,2013,8,17
PUNES,2321,2013,9,16
PUNES,2321,2013,10,16
PUNES,2321,2013,11,9
PUNES,2321,2013,12,16
PUNES,2324,2012,9,2
PUNES,2324,2012,10,3
PUNES,2324,2012,11,0
PUNES,2324,2012,12,6
PUNES,2324,2013,1,16
PUNES,2324,2013,2,19
PUNES,2324,2013,3,17
PUNES,2324,2013,4,20
