customer_code,asm_area_name,asm_area_code,month,year,sec_netvalue,Bandhan_Net_Val,Wholesale_net_value,OtherPgrm_Net_Val,Non_Wholesale_net_value
331,Pune North,PUNEN,7,2013,1364051.991,707777.18,841376.611,0,522675.38
264,Western MP,WESTM,3,2013,829789.058,85469.954,411651.641,0,418137.417
1854,Bengaq North,BENGN,9,2011,6322498.93,5812739.61,5909274.47,0,413224.46
1933,Hyderabad 2,HYDE2,9,2011,4186191.67,2011519.68,2159702.12,0,2026489.55
1413,Bshar East,BIHAE,12,2012,1043002.74,529234.655,553906.36,0,489096.38
482,Mumbas 2,MUMB2,2,2012,6000803.92,1265104.97,2848435.39,0,3152368.53
145,Bangaqore,BANG,5,2011,8253447.35,1344402.37,1716866.21,0,6536581.14
279,Centraq UP,CENTU,1,2011,156044.07,0,145788.64,0,10255.43
427,Hubqs,HUBL,4,2011,2172257.78,290558.91,385376.46,0,1786881.32
2068,Eastern UP,EASTU,8,2012,975544.354,0,0,0,975544.354
52,Vsjaywada,VIJA,9,2013,5113395.989,0,51624.362,0,5061771.627
521,Western MP,WESTM,11,2013,10063847.3,0,5143999.416,0,4919847.883
170,Centraq UP,CENTU,12,2013,3990419.14,0,3168617.964,0,821801.176
1455,Rajasthan,RAJA,8,2011,6441434.54,1456185.39,2207747.93,0,4233686.61
1426,Vsjaywada,VIJA,9,2011,4034926.81,218034.75,580882.18,0,3454044.63
1391,Vsjaywada,VIJA,9,2011,1606394.48,350231.48,540211.21,0,1066183.27
1899,NER,NER,6,2011,1546264.12,61826.47,206294.91,0,1339969.21
72,Eastern MP,EASTM,10,2011,1593131.1,1013082.69,1193502.73,0,399628.37
2324,Pune South,PUNES,10,2013,802300.118,0,602075.3,0,200224.818
105,Chennas,CHEN,3,2011,412164.19,0,48714.04,0,363450.15
2401,Western MP,WESTM,3,2013,760744.111,185219.057,407240.697,0,353503.414
90,Nagpur,NAGP,7,2011,1102853.12,498136.61,608534,0,494319.12
1915,Western UP,WESTU,2,2012,894771.6,0,320012.7,0,574758.9
1317,Mumbas 2,MUMB2,4,2013,4602548.372,210510.75,326746.266,0,4275802.106
2339,Hyderabad 2,HYDE2,3,2013,1106223.707,131586.601,664836.201,0,441387.506
1227,Bengaq North,BENGN,4,2011,4458167.35,3997284.52,4020946.05,0,437221.3
873,Cosmbatore,COIM,10,2011,583472.21,242424.74,341941.95,0,241530.26
24,Bengaq North,BENGN,11,2012,603759.458,344158.153,436714.903,0,167044.555
235,Punjab,PUNJ,4,2012,1588430.33,12077.37,558903.15,0,1029527.18
460,Pune North,PUNEN,1,2013,13156664.69,7707846.54,8513526.95,0,4643137.738
1401,Bengaq South,BENGS,9,2013,717571.821,99781.4,199021.7,0,518550.121
160,Cosmbatore,COIM,8,2012,1588566.23,333018.987,438309.677,0,1150256.553
1558,Bengaq South,BENGS,10,2011,2794511.76,339994.86,582709.61,0,2211802.15
1854,Bengaq North,BENGN,12,2013,4684566.014,0,3732763.279,0,951802.735
393,Haryana & HP,HARY&,1,2011,4634314.84,690310.48,813432.31,0,3820882.53
1359,Orsssa,ORIS,3,2012,2810086.24,44021.99,63118.71,0,2746967.53
999,Bengaq North,BENGN,6,2011,1078188.56,0,586206.51,0,491982.05
1245,Pune South,PUNES,4,2013,4357874.964,1583317.268,3321564.389,0,1036310.575
1733,Eastern MP,EASTM,10,2011,6526747.19,3912460.74,4717968.92,0,1808778.27
271,Western MP,WESTM,8,2012,1253179.421,807369.482,900451.541,0,352727.88
2025,Mumbas 2,MUMB2,12,2013,523826.708,0,257436.12,0,266390.588
68,Haryana & HP,HARY&,6,2012,1091841.385,0,831510.515,0,260330.87
2243,Pune South,PUNES,6,2013,10895340.8,3042228.396,4122184.766,0,6773156.032
406,Deqhs Metro,DELHM,3,2011,6047525.21,151548.92,1039478.61,0,5008046.6
1252,Bangaqore,BANG,11,2012,2093065.032,293369.539,459421.628,0,1633643.404
649,Bengaq South,BENGS,1,2013,1721677.361,188737.54,445442.08,0,1276235.281
65,Haryana & HP,HARY&,6,2012,1996756.53,0,122.81,0,1996633.72
91,Nagpur,NAGP,12,2011,1171130.03,648220.43,666543.22,0,504586.81
104,Chennas,CHEN,4,2012,1790772.54,0,521562.99,0,1269209.55
285,Cosmbatore,COIM,3,2011,1115749.77,11683.28,51084.33,0,1064665.44
860,Vsjaywada,VIJA,10,2013,711862.64,0,286738.12,0,425124.52
607,Gujarat South,GUJAS,11,2013,1983640.462,0,1073504.984,0,910135.478
1293,Western UP,WESTU,2,2012,1649588.02,477777.18,1139638.31,0,509949.71
448,Pune North,PUNEN,7,2011,5640109.13,1147065.59,1494079.35,0,4146029.78
1849,Koqhata,KOLK,12,2011,6266810.24,284491.33,963929.37,0,5302880.87
1244,Pune South,PUNES,6,2011,1929084.27,124391.51,1293904.22,0,635180.05
1337,Hyderabad 2,HYDE2,1,2012,1410589.28,332090.03,394191.16,0,1016398.12
656,Bengaq North,BENGN,8,2013,1482743.034,539925.531,858207.147,0,624535.887
1680,Mumbas 2,MUMB2,1,2011,1454903.58,0,183379.09,0,1271524.49
1343,Pune South,PUNES,7,2012,1314798.239,540617.879,581685.827,0,733112.412
433,Centraq UP,CENTU,7,2011,7000701.13,1583236.42,2886461.37,0,4114239.76
975,Chennas,CHEN,12,2012,15471273.34,2633006.927,4273382.642,0,11197890.7
2182,NER,NER,10,2013,2150395.548,0,873705.4,0,1276690.148
958,Punjab,PUNJ,8,2012,595760.879,0,34598.694,0,561162.185
455,Vsjaywada,VIJA,7,2013,2326652.684,1067437.67,1067437.67,0,1259215.014
1401,Bengaq South,BENGS,9,2012,867610.321,151452.7,301528.35,0,566081.971
1042,Eastern UP,EASTU,4,2011,17094791.32,9914303.66,12022418.07,0,5072373.25
460,Pune North,PUNEN,4,2011,15605086.74,6526650.31,9581804.53,0,6023282.21
2293,Cosmbatore,COIM,12,2012,2261984.24,318476.632,684450.81,0,1577533.43
5,Bengaq South,BENGS,10,2011,4694333.138,0,1046114.874,101722.568,3648218.264
1376,Pune South,PUNES,8,2011,485613.9,0,50744.62,0,434869.28
775,Western UP,WESTU,1,2011,5672058.31,1107083.99,1813650.02,0,3858408.29
1436,Orsssa,ORIS,10,2013,1629906.71,0,14176.242,0,1615730.468
247,Vsjaywada,VIJA,7,2012,677809.534,136116.547,280988.676,0,396820.858
1190,Punjab,PUNJ,4,2012,9630208.628,363743.21,5252761.931,54949.564,4377446.697
2272,Vsjaywada,VIJA,7,2013,5194015.665,494909.106,929652.258,0,4264363.407
1713,Western UP,WESTU,6,2012,906342.349,0,289832.72,0,616509.629
2034,Centraq UP,CENTU,12,2013,1569304.746,0,1453348.156,0,115956.59
68,Haryana & HP,HARY&,11,2011,1427951.79,387486.33,762884.04,0,665067.75
1190,Punjab,PUNJ,11,2012,6070728.298,1785280.804,3224189.726,0,2846538.572
13,Orsssa,ORIS,8,2011,881488.84,0,223786.05,0,657702.79
1608,Pune South,PUNES,3,2012,2263685.325,476428.36,925527.12,0,1338158.205
1139,Centraq UP,CENTU,11,2012,839619.237,696796.55,723778.089,0,115841.148
1413,Bshar East,BIHAE,10,2013,1221843.195,0,742598.028,0,479245.167
996,Bengaq North,BENGN,5,2012,10466862.47,0,7855197.644,0,2611664.83
292,Pune South,PUNES,11,2011,921626.19,122728.09,210166.65,0,711459.54
44,Vsjaywada,VIJA,9,2012,1438443.421,280286.2,486017.62,0,952425.801
976,Hubqs,HUBL,4,2012,5923880.535,0,2899173.379,0,3024707.156
645,Centraq UP,CENTU,2,2013,1341321.558,1161376.73,1240226.96,0,101094.598
743,Pune North,PUNEN,7,2013,1968514.224,1017023.402,1034337.582,0,934176.642
1235,Centraq UP,CENTU,9,2012,1522978.583,0,413948.019,0,1109030.564
168,Western UP,WESTU,12,2012,2720529.27,687983.324,2438653.877,0,281875.393
482,Mumbas 2,MUMB2,6,2013,4400611,779369.068,1894073.138,0,2506537.862
559,NER,NER,11,2012,8009847.87,5814283.5,7684072.88,0,325774.99
43,Vsjaywada,VIJA,9,2013,2489509.91,1025188.843,1620944.563,0,868565.347
2333,Haryana & HP,HARY&,9,2012,4817.35,0,0,0,4817.35
613,Eastern MP,EASTM,5,2012,4102722.746,0,2505922.75,0,1596799.996
470,Gujarat North,GUJAN,1,2011,2883735.43,626176.24,687497.68,0,2196237.75
1730,Orsssa,ORIS,3,2013,856955.665,495698.73,398247.33,0,458708.335
2027,Western UP,WESTU,5,2012,1457905.991,0,822338.443,0,635567.548
2025,Mumbas 2,MUMB2,12,2011,1708613.02,33959.11,496312.66,0,1212300.36
2552,Bengaq South,BENGS,10,2013,3694603.899,0,1061796.874,0,2632807.025
1893,Vsjaywada,VIJA,1,2012,1958375.62,458481.19,1392734.34,0,565641.28
540,Jharhhand,JHAR,3,2013,624801.158,130196.989,332474.499,0,292326.659
428,Pune South,PUNES,3,2011,25210500.24,9356398.82,13340268.02,0,11870232.22
743,Pune North,PUNEN,8,2011,2499950.11,1871014.49,1888619.55,0,611330.56
13,Orsssa,ORIS,10,2011,722823,0,143807.25,0,579015.75
541,Jharhhand,JHAR,12,2011,2056267.96,1456301.71,1867543.7,0,188724.26
620,Bengaq North,BENGN,4,2012,4476529.06,300575.57,3142509.03,0,1334020.03
774,Eastern UP,EASTU,5,2011,1579848.99,0,242371.53,0,1337477.46
1653,Hyderabad 2,HYDE2,10,2012,2371541.563,230593.273,588387.694,0,1783153.869
1989,Punjab,PUNJ,4,2013,4282215.185,355984.024,1056085.81,0,3226129.375
2334,Haryana & HP,HARY&,9,2013,703927.81,46075.82,270579.85,0,433347.96
1819,Jharhhand,JHAR,4,2011,1214138.28,191756.7,782061.56,0,432076.72
1899,NER,NER,5,2013,771806.269,0,149671.632,0,622134.637
2014,Western UP,WESTU,6,2013,489703.45,111476.43,413512.598,0,76190.852
1391,Vsjaywada,VIJA,9,2013,2249724.531,85226.37,437174.96,0,1812549.571
1014,Hyderabad 2,HYDE2,2,2013,2320613.013,0,1044999.482,0,1275613.531
552,Vsjaywada,VIJA,6,2012,1576977.32,0,1136485.989,0,440491.331
1022,Hubqs,HUBL,8,2011,1486106,129909.27,157330.48,0,1328775.52
873,Cosmbatore,COIM,10,2013,496074.31,0,203069.46,0,293004.85
2121,Orsssa,ORIS,5,2012,2037023.068,0,522461.717,0,1514561.351
1929,Eastern MP,EASTM,7,2012,1448547.625,607009.425,1240710.816,0,207836.809
331,Pune North,PUNEN,7,2012,746569.183,485657.715,511964.048,0,234605.135
802,Bengaq North,BENGN,9,2011,2880809.05,1187434,2419340.4,0,461468.65
73,Eastern MP,EASTM,2,2011,4972687.24,437703.42,739030.61,0,4233656.63
1436,Orsssa,ORIS,1,2012,2084836.14,99.5,161.24,0,2084674.9
1222,Centraq UP,CENTU,2,2013,6275151.532,171032.45,929873.623,0,5345277.909
1892,Hyderabad 1,HYDE1,7,2012,8599011.696,2757825.694,3458386.919,0,5140624.777
114,Rajasthan,RAJA,6,2012,9093928.387,0,5137622.827,0,3956305.56
1826,Pune North,PUNEN,9,2011,17724746.76,3319077.53,3901617.22,0,13823129.54
327,Pune South,PUNES,9,2011,1318959.39,399420.45,603220.21,0,715739.18
1823,Punjab,PUNJ,8,2011,6141029.38,196027.07,402319.25,0,5738710.13
1219,Bshar East,BIHAE,6,2012,2506376.444,0,1946655.454,0,559720.99
1021,Hyderabad 1,HYDE1,12,2013,40122033.81,0,16332361.7,0,23789672.1
2074,Western UP,WESTU,12,2012,1715829.473,950979.905,1164935.988,0,550893.485
334,Haryana & HP,HARY&,4,2011,1015210.89,0,930311.33,0,84899.56
1065,Mumbas 1,MUMB1,5,2012,9088319.431,0,537776.604,0,8550542.827
427,Hubqs,HUBL,6,2012,1607677.435,0,33826.757,0,1573850.678
2062,Centraq UP,CENTU,12,2013,882227.279,0,759577.094,0,122650.185
522,Eastern UP,EASTU,8,2013,5144999.012,71354.04,925871.732,0,4219127.28
2243,Pune South,PUNES,5,2013,15633051.3,4054461.782,6806517.552,0,8826533.747
70,Eastern MP,EASTM,5,2011,8126709.45,5386549.66,5671140.52,0,2455568.93
2373,Bengaq North,BENGN,12,2012,636863.53,0,246313.53,0,390550
180,Hubqs,HUBL,12,2012,5611145.126,1157315.345,2943999.595,0,2667145.531
165,Western UP,WESTU,5,2013,2946214.61,586269.225,1379672.879,0,1566541.731
620,Bengaq North,BENGN,5,2013,3012553.92,1642348.84,2137656.024,0,874897.896
2324,Pune South,PUNES,8,2013,857836.143,331107.252,581564.488,0,276271.655
2064,Western UP,WESTU,6,2013,322617.138,44328.346,156903.514,0,165713.624
72,Eastern MP,EASTM,8,2011,2171863.56,1376630.34,1441305.16,0,730558.4
419,Punjab,PUNJ,12,2013,2870365.761,0,312794.975,0,2557570.786
1819,Jharhhand,JHAR,8,2011,775452.29,122493.98,476656.6,0,298795.69
1886,NER,NER,6,2012,1868208.117,0,1093043.765,0,775164.352
475,Orsssa,ORIS,12,2012,1743600.062,331208.13,671494.571,0,1072105.491
303,Western UP,WESTU,9,2013,2553766.985,519794.462,1777657.65,0,776109.335
584,Keraqa,KERA,11,2013,1647984.07,0,743074.39,0,904909.68
2532,Pune North,PUNEN,5,2013,1577409.036,1155061.332,1250001.996,0,327407.04
280,Centraq UP,CENTU,4,2013,2977809.062,879221.309,2562701.943,0,415107.119
1022,Hubqs,HUBL,10,2013,1852877.704,0,198349.975,0,1654527.729
250,Hyderabad 2,HYDE2,3,2012,1155262.86,18904.5,135771.7,0,1019491.16
638,Bengaq North,BENGN,7,2011,808715.85,0,607704.76,0,201011.09
2144,Vsjaywada,VIJA,3,2013,1335869.673,5086.678,491708.266,0,844161.407
2807,Nagpur,NAGP,12,2013,8073392.284,0,807551.681,0,7265840.603
135,Gujarat South,GUJAS,3,2013,2226262.903,473648.11,882896.32,0,1343366.583
1476,Gujarat South,GUJAS,4,2011,7587918.45,4887266.3,6836317.13,0,751601.32
638,Bengaq North,BENGN,11,2013,1082000.392,0,743875.824,0,338124.568
2464,Bangaqore,BANG,3,2013,2323846.173,0,226083.564,0,2097762.609
1817,Koqhata,KOLK,5,2013,11067169.96,1771965.94,2880411.818,0,8186758.137
2106,Punjab,PUNJ,3,2012,1300049.671,0,203205.189,0,1096844.482
422,Hyderabad 2,HYDE2,2,2013,3137483.678,1035890.463,1207353.515,0,1930130.163
34,Bshar West,BIHAW,10,2013,1717959.371,0,389131.545,0,1328827.826
1316,Deqhs Metro,DELHM,5,2013,9723788.162,2015287.01,3695237.422,0,6028550.74
803,Bshar East,BIHAE,11,2012,997281.092,88334.63,569930.153,0,427350.939
1726,Hyderabad 2,HYDE2,10,2012,4105346.757,1022102.047,2651539.028,0,1453807.729
2036,Centraq UP,CENTU,5,2013,526461.588,358308.69,365931.41,0,160530.178
1893,Vsjaywada,VIJA,8,2012,1020692.81,732614.83,759284.26,0,261408.55
213,Mumbas 2,MUMB2,5,2012,4375552.931,0,1685648.715,0,2689904.216
539,Bshar East,BIHAE,9,2012,5287502.82,1627245.48,3086289.24,0,2201213.58
2025,Mumbas 2,MUMB2,7,2012,1745688.644,514286.087,910654.751,0,835033.893
1351,Pune North,PUNEN,1,2013,1060197.512,460456.43,824670.515,0,235526.997
1634,Jharhhand,JHAR,5,2012,3824201.216,0,1943583.69,0,1880617.526
236,Punjab,PUNJ,4,2012,1999795.521,0,844407.634,0,1155387.887
1916,Chennas,CHEN,11,2013,892754.925,0,500307.13,0,392447.795
129,Rajasthan,RAJA,6,2012,1962998.982,0,1222376.848,0,740622.134
1916,Chennas,CHEN,7,2011,1162093.1,65529.5,385265.49,0,776827.61
81,Pune South,PUNES,9,2013,11669415.09,4242430.37,9939395.9,0,1730019.193
990,Western MP,WESTM,9,2013,3611006.333,888612.17,1884939.32,0,1726067.013
2314,Hyderabad 2,HYDE2,8,2013,1367507.482,373218.44,857558.688,0,509948.794
1840,NER,NER,8,2011,387288.83,0,25649.61,0,361639.22
1044,Eastern UP,EASTU,6,2012,1481613.224,0,51316.511,0,1430296.713
2308,Hyderabad 2,HYDE2,1,2013,1123944.671,0,812644.654,0,311300.017
2536,Haryana & HP,HARY&,5,2013,701505.734,9295.63,318488.388,0,383017.346
1534,Haryana & HP,HARY&,3,2011,3716282.8,49885.85,98857.24,0,3617425.56
50,Vsjaywada,VIJA,1,2012,1144601.66,0,824323.35,0,320278.31
547,Bshar West,BIHAW,7,2011,1399888.99,1063673.46,1063673.46,0,336215.53
1897,NER,NER,6,2012,1411418.512,0,1173126.485,0,238292.027
834,Western UP,WESTU,4,2013,2600219.031,0,67189.34,0,2533029.691
31,Jharhhand,JHAR,9,2012,2291432.498,1350495.51,1882495.581,0,408936.917
1276,Deqhs Metro,DELHM,6,2011,9399691.53,5878611.02,9398839.05,0,852.48
90,Nagpur,NAGP,5,2013,1793707.98,647267.52,1124353.636,0,669354.344
1653,Hyderabad 2,HYDE2,10,2011,2522359.23,417382.58,739096.28,0,1783262.95
83,Pune South,PUNES,4,2013,3941463.952,1160722.74,2666209.79,0,1275254.162
1227,Bengaq North,BENGN,6,2013,1801141.668,923360.28,1451608.73,0,349532.938
24,Bengaq North,BENGN,5,2012,737028.961,0,555363.684,0,181665.277
622,Vsjaywada,VIJA,3,2012,1147137.41,0,701315.1,0,445822.31
1920,Gujarat South,GUJAS,7,2012,709886.88,24860.61,242185,0,467701.88
846,Western UP,WESTU,2,2013,1298461.777,362752.35,648104.672,0,650357.105
1809,Deqhs Metro,DELHM,1,2012,2227506.65,0,311714.69,0,1915791.96
257,Hyderabad 2,HYDE2,7,2013,784206.125,94714.21,205781.03,0,578425.095
729,Western UP,WESTU,4,2011,5304902.3,821103.68,903093.1,0,4401809.2
1594,Chennas,CHEN,7,2013,2587818.711,296181.87,464939.928,0,2122878.783
126,Rajasthan,RAJA,10,2013,3709262.943,0,1623027.379,0,2086235.564
408,Rajasthan,RAJA,10,2013,12147758.61,0,6403923.023,0,5743835.588
394,Mumbas 2,MUMB2,6,2011,25737481.59,3898542.48,4584931.27,0,21152550.32
99,Nagpur,NAGP,5,2012,11150944.36,0,3203866.541,0,7947077.819
1428,Chennas,CHEN,2,2013,4946102.369,1469789.238,2097796.857,0,2848305.512
1016,Bangaqore,BANG,3,2013,4960933.208,0,213347.452,0,4747585.756
1176,Hyderabad 1,HYDE1,11,2012,1984706.41,578992.64,1059435.658,0,925270.752
1033,NER,NER,4,2012,4588613.73,539651.21,1389163.36,0,3199450.37
95,Nagpur,NAGP,9,2011,4598960.76,1401610.88,1654363.12,0,2944597.64
1593,Hyderabad 2,HYDE2,12,2012,864641.51,150304.09,378200.45,0,486441.06
1470,Western MP,WESTM,2,2011,1700977.86,821286.15,1197655.91,0,503321.95
1347,Pune North,PUNEN,2,2011,542045.36,38569.87,47988.09,0,494057.27
315,Chennas,CHEN,7,2011,848854.28,206172.46,206172.46,0,642681.82
1170,Cosmbatore,COIM,8,2011,773639.43,205215.3,268095.88,0,505543.55
1811,Gujarat South,GUJAS,5,2012,2965467.664,0,280986.082,0,2684481.582
1171,Pune North,PUNEN,5,2013,1051952.63,637250.036,676382.253,0,375570.377
1980,Deqhs Metro,DELHM,3,2012,6073581.814,0,1421597.723,0,4651984.091
1987,Vsjaywada,VIJA,8,2011,2227761.55,896259.41,1005525.79,0,1222235.76
1980,Deqhs Metro,DELHM,11,2011,8796491.52,639482.64,2525649.87,0,6270841.65
2027,Western UP,WESTU,7,2012,1032821.051,169709.316,733509.014,0,299312.037
32,Bshar West,BIHAW,11,2013,1880851.912,0,1454221.842,0,426630.07
2037,Centraq UP,CENTU,6,2012,497252.675,0,0,0,497252.675
104,Chennas,CHEN,1,2013,910514.415,29969.883,221912.778,0,688601.637
1915,Western UP,WESTU,3,2012,353124.74,0,60273.42,0,292851.32
2127,Hubqs,HUBL,10,2012,1860738.139,0,46867.697,0,1813870.442
1274,Bshar East,BIHAE,1,2012,979140.48,0,883430.76,0,95709.72
1101,Gujarat North,GUJAN,2,2012,2856075.05,931019.5,1836638.44,0,1019436.61
2329,Eastern MP,EASTM,12,2012,1270358.12,0,978481.35,0,291876.77
1257,Bengaq South,BENGS,2,2011,1790339.47,1157971.93,1196080.35,0,594259.12
374,Eastern MP,EASTM,5,2011,5812566.52,1339330.94,1942148.99,0,3870417.53
1822,Eastern MP,EASTM,1,2012,4159804.29,912421.28,981261.87,0,3178542.42
217,NER,NER,1,2012,3832327.1,1109985.43,2385076,0,1447251.1
217,NER,NER,6,2011,6608073.6,1605034.52,4563414.51,0,2044659.09
1916,Chennas,CHEN,11,2012,916570.715,0,347689.427,0,568881.288
72,Eastern MP,EASTM,11,2012,1153601.23,862847.26,883872.93,0,269728.3
1849,Koqhata,KOLK,4,2012,7526177.32,599131.31,2247339.28,0,5278838.04
1146,Bangaqore,BANG,2,2012,10111433.58,663690.81,7588668.12,0,2522765.46
269,Western MP,WESTM,1,2011,1000066.1,259203.41,419541.96,0,580524.14
865,Vsjaywada,VIJA,7,2012,1043248.161,233452.516,312320.304,0,730927.857
31,Jharhhand,JHAR,3,2012,754291.758,0,445676.371,0,308615.387
1302,Gujarat North,GUJAN,4,2013,7386435.919,2084495,4156763.81,0,3229672.109
547,Bshar West,BIHAW,5,2013,1876997.704,643155.99,1001071.01,0,875926.694
388,Nagpur,NAGP,6,2013,711002.463,115144.484,212495.074,0,498507.389
552,Vsjaywada,VIJA,8,2013,1261166.703,498763.23,824157.11,0,437009.593
2458,Bangaqore,BANG,9,2013,1117278.556,154991.551,173446.971,0,943831.585
873,Cosmbatore,COIM,12,2013,966457.383,0,667067.471,0,299389.912
181,Hubqs,HUBL,2,2011,5084741.38,2159035.9,3296286.17,0,1788455.21
535,Bshar West,BIHAW,12,2013,12081459.07,0,12081459.07,0,0
75,Eastern MP,EASTM,12,2013,4935108.476,0,4283245.09,0,651863.386
1337,Hyderabad 2,HYDE2,1,2013,1133080.01,257074.86,405500.79,0,727579.22
336,Gujarat South,GUJAS,3,2011,935136.35,195215.83,442877.02,0,492259.33
1724,NER,NER,5,2012,3233719.975,0,2303082.51,0,930637.465
1295,Bengaq South,BENGS,4,2011,10207928.57,6651211.99,7700847.97,0,2507080.6
997,Gujarat South,GUJAS,1,2013,838795.01,170864.69,328440.31,0,510354.7
1068,Chennas,CHEN,5,2013,812623.843,0,176528.084,0,636095.759
1214,Pune North,PUNEN,3,2013,1976019.999,580087.92,742390.699,0,1233629.3
1591,Deqhs Metro,DELHM,6,2013,9838208.846,0,1795823.961,0,8042384.885
64,Haryana & HP,HARY&,12,2012,2440620.767,246935.399,569349.527,0,1871271.24
1186,Western MP,WESTM,5,2011,15211477.08,9684720.23,10511464.22,0,4700012.86
34,Bshar West,BIHAW,9,2013,2074287.955,268449.83,527536.884,0,1546751.071
34,Bshar West,BIHAW,2,2012,1835015.5,0,71264.18,0,1763751.32
327,Pune South,PUNES,11,2012,1036485.206,586098.48,597559.04,0,438926.166
1245,Pune South,PUNES,4,2011,5410475.91,3668981.47,3668981.47,0,1741494.44
345,Jharhhand,JHAR,8,2012,1548467.508,843769.629,871720.807,0,676746.701
1912,Koqhata,KOLK,5,2011,1681926.55,189450.9,434940.48,0,1246986.07
275,Eastern UP,EASTU,6,2013,1202644.51,424431.77,906255.414,0,296389.096
1855,NER,NER,10,2013,8004829.044,0,261388.395,0,7743440.649
52,Vsjaywada,VIJA,7,2012,3039952.429,0,28028.928,0,3011923.501
403,Pune South,PUNES,12,2011,5725281.78,1944720.22,2194024.96,0,3531256.82
1130,Hyderabad 2,HYDE2,11,2013,2493871.637,0,481308.42,0,2012563.217
1235,Centraq UP,CENTU,12,2011,1385272.86,213530.86,370775.63,0,1014497.23
213,Mumbas 2,MUMB2,12,2011,6524122.4,2649126.56,2879635.37,0,3644487.03
297,Mumbas 2,MUMB2,2,2012,4760247.2,137819.13,278884.56,0,4481362.64
595,Chennas,CHEN,6,2013,4240803.825,581547.288,1874782.594,0,2366021.231
2343,Vsjaywada,VIJA,12,2013,2010329.039,0,1195045.6,0,815283.439
307,Bengaq South,BENGS,1,2013,5529457.696,3122438.148,3471691.948,0,2057765.748
1228,Rajasthan,RAJA,7,2011,1039084.04,814450.68,908111.75,0,130972.29
1381,Hyderabad 2,HYDE2,5,2011,5817255.3,2043318.29,3000895.97,0,2816359.33
2631,Deqhs Metro,DELHM,10,2013,13747013.74,0,2324123.998,0,11422889.74
638,Bengaq North,BENGN,2,2012,1031514.89,294135.1,687744.33,0,343770.56
832,Mumbas 1,MUMB1,1,2013,14517493.35,13031.987,187177.584,0,14330315.77
532,Mumbas 2,MUMB2,12,2011,7488647.43,1187106.46,1455547.97,0,6033099.46
264,Western MP,WESTM,1,2012,1877109.04,610374.18,663546.81,0,1213562.23
126,Rajasthan,RAJA,1,2011,3320532.56,1207103.81,1334295.37,0,1986237.19
2244,Mumbas 2,MUMB2,2,2013,19396508.2,2361636.87,5279857.834,0,14116650.37
2363,Pune North,PUNEN,10,2012,1239682.18,0,823413.15,0,416269.03
1536,Mumbas 1,MUMB1,11,2012,9722155.141,1245975.859,1586247.619,0,8135907.522
1449,Gujarat South,GUJAS,8,2011,2558802.08,835732.16,1274538.94,0,1284263.14
64,Haryana & HP,HARY&,3,2013,1407927.947,223262.472,302149.502,0,1105778.445
2293,Cosmbatore,COIM,2,2013,2513309.698,542898.691,916654.435,0,1596655.263
1164,Gujarat South,GUJAS,11,2013,13238632.17,0,4315223.875,0,8923408.29
