asm_area_code,customer_code,Year,Month,Retailers,Invoices,Retailers_Univ,EC
VIJA,865,2012,5,321,404,324,0.990740741
VIJA,865,2012,6,188,353,324,0.580246914
VIJA,865,2012,7,311,486,324,0.959876543
VIJA,865,2012,8,310,464,324,0.956790123
VIJA,865,2012,9,290,520,321,0.903426791
VIJA,865,2012,10,316,531,320,0.9875
VIJA,865,2012,11,315,399,320,0.984375
VIJA,865,2012,12,295,641,324,0.910493827
VIJA,865,2013,1,324,717,324,1.0
VIJA,865,2013,2,314,602,324,0.969135802
VIJA,865,2013,3,324,655,324,1.0
VIJA,865,2013,4,322,665,325,0.990769231
VIJA,865,2013,5,325,745,325,1.0
VIJA,865,2013,6,326,769,326,1.0
VIJA,865,2013,7,326,731,326,1.0
VIJA,865,2013,8,325,875,326,0.996932515
VIJA,865,2013,9,326,889,326,1.0
VIJA,865,2013,10,326,785,326,1.0
VIJA,865,2013,11,329,851,329,1.0
VIJA,865,2013,12,329,708,329,1.0
VIJA,1000,2011,4,458,1688,468,0.978632479
VIJA,1000,2011,5,460,1540,468,0.982905983
VIJA,1000,2011,6,464,1373,468,0.991452991
VIJA,1000,2011,7,443,1354,467,0.948608137
VIJA,1000,2011,8,398,1025,466,0.8540772529999999
VIJA,1000,2011,9,350,840,466,0.751072961
VIJA,1000,2011,10,395,974,460,0.858695652
VIJA,1000,2011,11,347,786,451,0.76940133
VIJA,1000,2011,12,519,1115,646,0.8034055729999999
VIJA,1000,2012,1,563,1089,730,0.771232877
VIJA,1000,2012,2,684,1408,812,0.842364532
VIJA,1000,2012,3,590,1128,813,0.725707257
VIJA,1000,2012,4,705,1521,863,0.816917729
VIJA,1000,2012,5,693,1272,843,0.8220640570000001
VIJA,1000,2012,6,599,1295,834,0.71822542
VIJA,1000,2012,7,575,1197,794,0.72418136
VIJA,1000,2012,8,688,1229,766,0.898172324
VIJA,1000,2012,9,737,1444,798,0.923558897
VIJA,1000,2012,10,708,1108,808,0.876237624
VIJA,1000,2012,11,679,1071,817,0.8310893509999999
VIJA,1000,2012,12,748,1272,841,0.88941736
VIJA,1000,2013,1,842,1171,924,0.911255411
VIJA,1000,2013,2,726,1330,937,0.774813234
VIJA,1000,2013,3,672,1145,923,0.728060672
VIJA,1000,2013,4,266,540,839,0.3170441
VIJA,1000,2013,5,500,850,855,0.5847953220000001
VIJA,1000,2013,6,525,939,651,0.806451613
VIJA,1000,2013,7,463,687,713,0.6493688639999999
VIJA,1000,2013,8,669,1062,789,0.847908745
VIJA,1000,2013,9,604,1101,797,0.757841907
VIJA,1000,2013,10,553,756,769,0.719115735
VIJA,1000,2013,11,632,1148,776,0.81443299
VIJA,1000,2013,12,596,1091,785,0.7592356690000001
VIJA,1020,2011,4,125,165,125,1.0
VIJA,1020,2011,5,113,190,125,0.904
VIJA,1020,2011,6,125,220,125,1.0
VIJA,1020,2011,7,113,163,125,0.904
VIJA,1020,2011,8,120,146,125,0.96
VIJA,1020,2011,9,100,202,125,0.8
VIJA,1020,2011,10,109,187,125,0.872
VIJA,1020,2011,11,118,158,125,0.944
VIJA,1020,2011,12,120,201,125,0.96
VIJA,1020,2012,1,79,121,125,0.632
VIJA,1020,2012,2,123,221,125,0.984
VIJA,1020,2012,3,121,165,125,0.968
VIJA,1020,2012,4,121,169,125,0.968
VIJA,1020,2012,5,123,185,125,0.984
VIJA,1020,2012,6,124,236,125,0.992
VIJA,1020,2012,7,124,273,125,0.992
VIJA,1020,2012,8,124,316,125,0.992
VIJA,1020,2012,9,124,252,125,0.992
VIJA,1020,2012,10,124,310,125,0.992
VIJA,1020,2012,11,124,300,125,0.992
VIJA,1020,2012,12,125,268,125,1.0
VIJA,1020,2013,1,126,257,126,1.0
VIJA,1020,2013,2,126,394,126,1.0
VIJA,1020,2013,3,126,622,126,1.0
VIJA,1020,2013,4,126,595,126,1.0
VIJA,1020,2013,5,126,530,126,1.0
VIJA,1020,2013,6,126,676,126,1.0
VIJA,1020,2013,7,128,550,129,0.992248062
VIJA,1020,2013,8,128,528,129,0.992248062
VIJA,1020,2013,9,127,556,129,0.984496124
VIJA,1020,2013,10,129,474,129,1.0
VIJA,1020,2013,11,129,577,129,1.0
VIJA,1020,2013,12,129,595,129,1.0
VIJA,1089,2011,4,116,345,117,0.991452991
VIJA,1089,2011,5,127,305,128,0.9921875
VIJA,1089,2011,6,127,314,130,0.976923077
VIJA,1089,2011,7,131,295,131,1.0
VIJA,1089,2011,8,136,284,137,0.99270073
VIJA,1089,2011,9,124,266,137,0.905109489
VIJA,1089,2011,10,135,304,137,0.98540146
VIJA,1089,2011,11,134,285,137,0.97810219
VIJA,1089,2011,12,125,314,137,0.912408759
VIJA,1089,2012,1,130,279,137,0.948905109
VIJA,1089,2012,2,137,294,137,1.0
VIJA,1089,2012,3,132,237,137,0.96350365
VIJA,1089,2012,4,134,311,137,0.97810219
VIJA,1089,2012,5,134,284,135,0.992592593
VIJA,1089,2012,6,134,342,135,0.992592593
VIJA,1089,2012,7,137,319,137,1.0
VIJA,1089,2012,8,134,347,137,0.97810219
VIJA,1089,2012,9,136,376,137,0.99270073
VIJA,1089,2012,10,137,325,137,1.0
VIJA,1089,2012,11,137,333,137,1.0
VIJA,1089,2012,12,137,344,137,1.0
VIJA,1089,2013,1,136,355,137,0.99270073
VIJA,1089,2013,2,135,300,137,0.98540146
VIJA,1089,2013,3,136,357,137,0.99270073
VIJA,1089,2013,4,131,307,136,0.963235294
VIJA,1089,2013,5,126,326,136,0.926470588
VIJA,1089,2013,6,134,377,136,0.985294118
VIJA,1089,2013,7,133,393,136,0.977941176
VIJA,1089,2013,8,127,391,137,0.927007299
VIJA,1089,2013,9,132,383,137,0.96350365
VIJA,1089,2013,10,135,374,137,0.98540146
VIJA,1089,2013,11,135,442,135,1.0
VIJA,1089,2013,12,131,395,136,0.963235294
VIJA,1094,2011,4,319,567,319,1.0
VIJA,1094,2011,5,304,751,326,0.932515337
VIJA,1094,2011,6,276,428,326,0.846625767
VIJA,1094,2011,7,313,531,324,0.966049383
VIJA,1094,2011,8,314,521,319,0.984326019
VIJA,1094,2011,9,319,628,322,0.99068323
VIJA,1094,2011,10,315,641,321,0.981308411
VIJA,1094,2011,11,312,544,319,0.978056426
VIJA,1094,2011,12,313,618,317,0.987381703
VIJA,1094,2012,1,293,460,318,0.921383648
VIJA,1094,2012,2,323,616,326,0.990797546
VIJA,1094,2012,3,312,459,326,0.957055215
VIJA,1094,2012,4,320,496,327,0.978593272
VIJA,1094,2012,5,285,451,328,0.8689024390000001
VIJA,1094,2012,6,271,595,327,0.8287461770000001
VIJA,1094,2012,7,326,527,328,0.993902439
VIJA,1094,2012,8,322,547,328,0.981707317
VIJA,1094,2012,9,328,547,328,1.0
VIJA,1094,2012,10,305,400,328,0.929878049
VIJA,1094,2012,11,327,477,328,0.99695122
VIJA,1094,2012,12,325,508,327,0.993883792
VIJA,1094,2013,1,325,553,328,0.990853659
VIJA,1094,2013,2,328,617,328,1.0
VIJA,1094,2013,3,328,774,328,1.0
VIJA,1094,2013,4,327,608,328,0.99695122
VIJA,1094,2013,5,328,854,328,1.0
VIJA,1094,2013,6,328,979,328,1.0
VIJA,1094,2013,7,328,958,328,1.0
VIJA,1094,2013,8,328,967,328,1.0
VIJA,1094,2013,9,328,840,328,1.0
VIJA,1094,2013,10,328,911,328,1.0
VIJA,1094,2013,11,321,703,328,0.978658537
VIJA,1094,2013,12,328,941,328,1.0
VIJA,1103,2011,4,93,253,100,0.93
VIJA,1103,2011,5,92,245,97,0.948453608
VIJA,1103,2011,6,91,251,99,0.919191919
VIJA,1103,2011,7,88,257,96,0.916666667
VIJA,1103,2011,8,90,264,96,0.9375
VIJA,1103,2011,9,97,268,100,0.97
VIJA,1103,2011,10,92,263,99,0.929292929
VIJA,1103,2011,11,91,217,99,0.919191919
VIJA,1103,2011,12,100,295,102,0.980392157
VIJA,1103,2012,1,94,261,107,0.878504673
VIJA,1103,2012,2,94,311,109,0.862385321
VIJA,1103,2012,3,99,246,107,0.925233645
VIJA,1103,2012,4,97,293,100,0.97
VIJA,1103,2012,5,97,366,101,0.96039604
VIJA,1103,2012,6,90,253,102,0.882352941
VIJA,1103,2012,7,96,231,102,0.941176471
VIJA,1103,2012,8,108,328,111,0.972972973
VIJA,1103,2012,9,105,284,111,0.945945946
VIJA,1327,2011,4,548,849,709,0.772919605
VIJA,1327,2011,5,559,905,689,0.811320755
VIJA,1327,2011,6,587,990,706,0.831444759
VIJA,1327,2011,7,597,1008,723,0.825726141
VIJA,1327,2011,8,250,360,705,0.354609929
VIJA,1327,2011,9,71,109,639,0.111111111
VIJA,1390,2011,4,121,171,121,1.0
VIJA,1390,2011,5,115,145,121,0.950413223
VIJA,1390,2011,6,106,188,121,0.876033058
VIJA,1390,2011,7,115,201,121,0.950413223
VIJA,1390,2011,8,120,210,121,0.991735537
VIJA,1390,2011,9,118,212,121,0.975206612
VIJA,1390,2011,10,119,204,121,0.983471074
VIJA,1390,2011,11,116,207,121,0.958677686
VIJA,1390,2011,12,112,257,121,0.925619835
VIJA,1390,2012,1,84,134,121,0.694214876
VIJA,1390,2012,2,119,203,121,0.983471074
VIJA,1390,2012,3,95,201,121,0.785123967
VIJA,1390,2012,4,118,212,121,0.975206612
VIJA,1390,2012,5,104,233,121,0.859504132
VIJA,1390,2012,6,107,228,121,0.8842975209999999
VIJA,1390,2012,7,115,312,119,0.966386555
VIJA,1390,2012,8,121,214,121,1.0
VIJA,1390,2012,9,121,252,121,1.0
VIJA,1390,2012,10,121,265,121,1.0
VIJA,1390,2012,11,119,224,121,0.983471074
VIJA,1390,2012,12,114,404,121,0.94214876
VIJA,1390,2013,1,116,410,121,0.958677686
VIJA,1390,2013,2,112,303,121,0.925619835
VIJA,1390,2013,3,116,323,121,0.958677686
VIJA,1390,2013,4,114,267,120,0.95
VIJA,1390,2013,5,116,377,122,0.950819672
VIJA,1390,2013,6,117,315,122,0.959016393
VIJA,1390,2013,7,112,358,122,0.918032787
VIJA,1390,2013,8,123,401,123,1.0
VIJA,1390,2013,9,120,370,123,0.975609756
VIJA,1390,2013,10,115,327,123,0.93495935
VIJA,1390,2013,11,118,365,123,0.959349593
VIJA,1390,2013,12,123,452,123,1.0
VIJA,1391,2011,4,165,345,168,0.982142857
VIJA,1391,2011,5,188,466,202,0.930693069
VIJA,1391,2011,6,182,410,203,0.896551724
VIJA,1391,2011,7,195,352,204,0.955882353
VIJA,1391,2011,8,199,374,205,0.970731707
VIJA,1391,2011,9,203,372,207,0.980676329
VIJA,1391,2011,10,206,420,208,0.990384615
VIJA,1391,2011,11,207,378,209,0.990430622
VIJA,1391,2011,12,201,391,209,0.961722488
VIJA,1391,2012,1,202,413,211,0.957345972
VIJA,1391,2012,2,198,470,209,0.947368421
VIJA,1391,2012,3,167,305,204,0.8186274509999999
VIJA,1391,2012,4,229,455,270,0.8481481479999999
VIJA,1391,2012,5,229,398,263,0.870722433
VIJA,1391,2012,6,206,351,231,0.891774892
VIJA,1391,2012,7,209,285,230,0.908695652
VIJA,1391,2012,8,210,352,230,0.913043478
VIJA,1391,2012,9,194,298,228,0.850877193
VIJA,1391,2012,10,198,301,231,0.857142857
VIJA,1391,2012,11,219,351,229,0.956331878
VIJA,1391,2012,12,191,341,229,0.834061135
VIJA,1391,2013,1,211,383,233,0.905579399
VIJA,1391,2013,2,222,539,233,0.9527897
VIJA,1391,2013,3,194,470,230,0.8434782609999999
VIJA,1391,2013,4,190,492,225,0.8444444440000001
VIJA,1391,2013,5,167,503,215,0.776744186
VIJA,1391,2013,6,172,558,199,0.864321608
VIJA,1391,2013,7,165,511,179,0.921787709
VIJA,1391,2013,8,222,676,227,0.977973568
VIJA,1391,2013,9,165,548,225,0.7333333329999999
VIJA,1391,2013,10,160,438,226,0.707964602
VIJA,1391,2013,11,164,545,176,0.931818182
VIJA,1391,2013,12,173,511,181,0.955801105
VIJA,1403,2011,4,1048,2606,1071,0.978524743
VIJA,1403,2011,5,1053,2478,1076,0.978624535
VIJA,1403,2011,6,1033,2173,1082,0.954713494
VIJA,1403,2011,7,1032,2205,1081,0.9546716
VIJA,1403,2011,8,1055,2334,1085,0.97235023
VIJA,1403,2011,9,909,1787,1222,0.74386252
VIJA,1403,2011,10,1012,2049,1239,0.816787732
VIJA,1403,2011,11,915,1722,1104,0.828804348
VIJA,1403,2011,12,1153,2081,1271,0.907159717
VIJA,1403,2012,1,1265,2204,1577,0.802155992
VIJA,1403,2012,2,1621,2722,1849,0.8766901029999999
VIJA,1403,2012,3,1354,1950,1841,0.735469853
VIJA,1403,2012,4,1619,3696,2000,0.8095
VIJA,1403,2012,5,1540,2636,1947,0.790960452
VIJA,1403,2012,6,1489,2767,1820,0.8181318679999999
VIJA,1403,2012,7,1182,1895,1699,0.695703355
VIJA,1426,2011,4,786,1762,818,0.960880196
VIJA,1426,2011,5,761,1313,816,0.932598039
VIJA,1426,2011,6,716,1357,818,0.8753056229999999
VIJA,1426,2011,7,709,1284,798,0.888471178
VIJA,1426,2011,8,631,1189,781,0.80793854
VIJA,1426,2011,9,692,1345,790,0.875949367
VIJA,1426,2011,10,657,1268,764,0.859947644
VIJA,1426,2011,11,664,1272,814,0.8157248159999999
VIJA,1426,2011,12,847,1501,984,0.860772358
VIJA,1426,2012,1,831,1377,1080,0.769444444
VIJA,1426,2012,2,1052,1801,1219,0.8630024609999999
VIJA,1426,2012,3,946,1533,1329,0.7118133940000001
VIJA,1426,2012,4,995,2027,1341,0.741983594
VIJA,1426,2012,5,946,1785,1231,0.76848091
VIJA,1426,2012,6,848,1560,1163,0.7291487529999999
VIJA,1426,2012,7,944,1764,1174,0.804088586
VIJA,1426,2012,8,981,1842,1163,0.843508169
VIJA,1426,2012,9,943,1680,1172,0.8046075090000001
VIJA,1426,2012,10,888,1455,1169,0.75962361
VIJA,1426,2012,11,854,1409,1136,0.7517605629999999
VIJA,1426,2012,12,939,1583,1154,0.813691508
VIJA,1426,2013,1,887,1312,1161,0.763996555
VIJA,1426,2013,2,962,1582,1201,0.8009991670000001
VIJA,1426,2013,3,948,1560,1215,0.780246914
VIJA,1426,2013,4,880,1530,1228,0.716612378
VIJA,1426,2013,5,907,2119,1190,0.762184874
VIJA,1426,2013,6,1020,1889,1174,0.868824532
VIJA,1426,2013,7,856,1757,1158,0.7392055270000001
VIJA,1426,2013,8,1048,2385,1167,0.898029135
VIJA,1426,2013,9,1026,2334,1163,0.882201204
VIJA,1426,2013,10,958,2069,1188,0.8063973059999999
VIJA,1426,2013,11,1028,2168,1157,0.8885047540000001
VIJA,1426,2013,12,1007,2978,1178,0.85483871
VIJA,1530,2011,4,845,2055,893,0.9462486
VIJA,1530,2011,5,857,1722,894,0.958612975
VIJA,1530,2011,6,860,1867,900,0.955555556
VIJA,1530,2011,7,818,1764,900,0.908888889
VIJA,1530,2011,8,824,1725,894,0.921700224
VIJA,1530,2011,9,804,1826,876,0.917808219
VIJA,1530,2011,10,810,1746,874,0.926773455
VIJA,1530,2011,11,824,1859,876,0.940639269
VIJA,1530,2011,12,835,1887,885,0.943502825
VIJA,1530,2012,1,805,1817,883,0.911664779
VIJA,1530,2012,2,874,2023,904,0.966814159
VIJA,1530,2012,3,779,1818,897,0.86845039
VIJA,1530,2012,4,858,1984,901,0.95227525
VIJA,1530,2012,5,817,1906,884,0.924208145
VIJA,1530,2012,6,811,2006,1000,0.8109999999999999
VIJA,1530,2012,7,916,1740,1028,0.891050584
VIJA,1530,2012,8,923,1939,949,0.97260274
VIJA,1530,2012,9,933,1999,950,0.982105263
VIJA,1530,2012,10,941,1977,952,0.988445378
VIJA,1530,2012,11,881,1749,951,0.92639327
VIJA,1530,2012,12,905,1991,955,0.947643979
VIJA,1530,2013,1,893,2397,946,0.94397463
VIJA,1530,2013,2,909,2587,962,0.944906445
VIJA,1530,2013,3,855,2160,946,0.903805497
VIJA,1530,2013,4,877,2252,1002,0.875249501
VIJA,1530,2013,5,878,2671,988,0.8886639679999999
VIJA,1530,2013,6,895,2296,962,0.93035343
VIJA,1530,2013,7,874,2240,942,0.927813163
VIJA,1530,2013,8,861,2395,940,0.915957447
VIJA,1530,2013,9,883,2387,929,0.950484392
VIJA,1530,2013,10,873,2513,925,0.943783784
VIJA,1530,2013,11,867,2469,930,0.932258065
VIJA,1530,2013,12,900,2531,925,0.972972973
VIJA,1674,2011,4,567,1079,720,0.7875
VIJA,1674,2011,5,473,734,669,0.7070254109999999
VIJA,1674,2011,6,571,894,620,0.920967742
VIJA,1674,2011,7,538,926,619,0.86914378
VIJA,1674,2011,8,598,1075,624,0.958333333
VIJA,1674,2011,9,588,982,623,0.943820225
VIJA,1674,2011,10,522,878,624,0.836538462
VIJA,1674,2011,11,584,970,631,0.925515055
VIJA,1674,2011,12,571,1017,638,0.8949843259999999
VIJA,1674,2012,1,534,868,642,0.831775701
VIJA,1674,2012,2,585,959,636,0.919811321
VIJA,1674,2012,3,344,503,621,0.55394525
VIJA,1674,2012,4,548,986,623,0.8796147670000001
VIJA,1674,2012,5,528,816,606,0.871287129
VIJA,1674,2012,6,585,999,647,0.904173107
VIJA,1674,2012,7,521,817,643,0.810264386
VIJA,1674,2012,8,572,1003,642,0.8909657320000001
VIJA,1674,2012,9,537,840,630,0.8523809520000001
VIJA,1674,2012,10,488,835,626,0.779552716
VIJA,1674,2012,11,436,702,610,0.714754098
VIJA,1674,2012,12,512,991,578,0.8858131490000001
VIJA,1674,2013,1,500,841,577,0.866551127
VIJA,1674,2013,2,470,802,580,0.810344828
VIJA,1674,2013,3,337,496,564,0.59751773
VIJA,1674,2013,4,449,733,614,0.731270358
VIJA,1674,2013,5,493,965,601,0.8202995009999999
VIJA,1674,2013,6,474,891,580,0.817241379
VIJA,1674,2013,7,475,890,565,0.840707965
VIJA,1674,2013,8,448,787,566,0.791519435
VIJA,1674,2013,9,387,632,545,0.710091743
VIJA,1674,2013,10,461,852,539,0.85528757
VIJA,1674,2013,11,476,1017,549,0.867030965
VIJA,1674,2013,12,496,1058,561,0.884135472
VIJA,1893,2011,4,90,227,90,1.0
VIJA,1893,2011,5,90,297,90,1.0
VIJA,1893,2011,6,90,286,90,1.0
VIJA,1893,2011,7,90,295,90,1.0
VIJA,1893,2011,8,90,276,90,1.0
VIJA,1893,2011,9,90,272,90,1.0
VIJA,1893,2011,10,90,287,90,1.0
VIJA,1893,2011,11,88,227,90,0.977777778
VIJA,1893,2011,12,89,315,90,0.988888889
VIJA,1893,2012,1,88,271,89,0.988764045
VIJA,1893,2012,2,89,368,94,0.946808511
VIJA,1893,2012,3,90,320,95,0.947368421
VIJA,1893,2012,4,90,287,92,0.97826087
VIJA,1893,2012,5,90,335,90,1.0
VIJA,1893,2012,6,90,272,90,1.0
VIJA,1893,2012,7,90,240,90,1.0
VIJA,1893,2012,8,88,174,90,0.977777778
VIJA,1893,2012,9,90,230,90,1.0
VIJA,1893,2012,10,90,213,90,1.0
VIJA,1893,2012,11,84,243,90,0.933333333
VIJA,1893,2012,12,90,240,90,1.0
VIJA,1893,2013,1,90,219,90,1.0
VIJA,1893,2013,2,90,225,90,1.0
VIJA,1893,2013,3,90,252,90,1.0
VIJA,1893,2013,4,98,323,98,1.0
VIJA,1893,2013,5,98,290,98,1.0
VIJA,1893,2013,6,98,357,98,1.0
VIJA,1893,2013,7,98,199,100,0.98
VIJA,1893,2013,8,98,228,100,0.98
VIJA,1893,2013,9,100,284,100,1.0
VIJA,1893,2013,10,98,230,100,0.98
VIJA,1893,2013,11,100,261,100,1.0
VIJA,1893,2013,12,100,256,100,1.0
VIJA,1987,2011,8,235,288,235,1.0
VIJA,1987,2011,9,390,746,429,0.909090909
VIJA,1987,2011,10,578,1402,608,0.950657895
VIJA,1987,2011,11,708,1214,800,0.885
VIJA,1987,2011,12,706,1319,825,0.8557575759999999
VIJA,1987,2012,1,643,1127,786,0.8180661579999999
VIJA,1987,2012,2,800,2416,822,0.97323601
VIJA,1987,2012,3,786,3025,836,0.940191388
VIJA,1987,2012,4,811,2322,846,0.958628842
VIJA,1987,2012,5,712,1613,846,0.841607565
VIJA,1987,2012,6,738,1845,898,0.821826281
VIJA,1987,2012,7,794,1918,844,0.940758294
VIJA,1987,2012,8,844,2233,891,0.947250281
VIJA,1987,2012,9,855,2222,911,0.938529089
VIJA,1987,2012,10,852,2287,926,0.920086393
VIJA,1987,2012,11,784,2035,928,0.844827586
VIJA,1987,2012,12,814,2114,895,0.909497207
VIJA,1987,2013,1,688,1620,880,0.7818181820000001
VIJA,1987,2013,2,659,1610,846,0.7789598109999999
VIJA,1987,2013,3,589,1171,747,0.7884872820000001
VIJA,1987,2013,4,663,1561,729,0.909465021
VIJA,1987,2013,5,651,1843,711,0.915611814
VIJA,1987,2013,6,655,1578,711,0.921237693
VIJA,1987,2013,7,627,1505,717,0.874476987
VIJA,1987,2013,8,675,1667,732,0.922131148
VIJA,1987,2013,9,651,1644,740,0.87972973
VIJA,1987,2013,10,661,1686,751,0.8801597870000001
VIJA,1987,2013,11,708,1789,777,0.911196911
VIJA,1987,2013,12,759,2194,801,0.947565543
VIJA,2144,2012,3,293,372,295,0.993220339
VIJA,2144,2012,4,628,1255,642,0.978193146
VIJA,2144,2012,5,532,1177,668,0.7964071859999999
VIJA,2144,2012,6,616,1409,797,0.7728983690000001
VIJA,2144,2012,7,640,1198,754,0.8488063659999999
VIJA,2144,2012,8,607,1249,745,0.814765101
VIJA,2144,2012,9,606,1197,691,0.87698987
VIJA,2144,2012,10,585,1268,661,0.8850226929999999
VIJA,2144,2012,11,386,683,630,0.6126984129999999
VIJA,2144,2012,12,591,1442,656,0.900914634
VIJA,2144,2013,1,615,1185,686,0.8965014579999999
VIJA,2144,2013,2,588,1362,713,0.8246844320000001
VIJA,2144,2013,3,527,1278,702,0.7507122509999999
VIJA,2144,2013,4,481,1199,648,0.7422839509999999
VIJA,2144,2013,5,491,1436,618,0.794498382
VIJA,2144,2013,6,546,1517,622,0.877813505
VIJA,2144,2013,7,546,1398,602,0.906976744
VIJA,2144,2013,8,509,1464,600,0.848333333
VIJA,2144,2013,9,581,1804,604,0.96192053
VIJA,2144,2013,10,439,962,601,0.7304492509999999
VIJA,2144,2013,11,439,1063,599,0.732888147
VIJA,2144,2013,12,430,947,534,0.805243446
VIJA,2272,2012,8,1465,1972,1465,1.0
VIJA,2272,2012,9,1648,3206,1754,0.939566705
VIJA,2272,2012,10,1540,3360,1820,0.846153846
VIJA,2272,2012,11,1746,3131,1898,0.919915701
VIJA,2272,2012,12,1780,3813,1919,0.927566441
VIJA,2272,2013,1,1667,3167,1904,0.87552521
VIJA,2272,2013,2,1673,3278,1900,0.880526316
VIJA,2272,2013,3,1300,2481,1828,0.711159737
VIJA,2272,2013,4,1330,2821,1851,0.7185305240000001
VIJA,2272,2013,5,1399,4205,1743,0.8026391279999999
VIJA,2272,2013,6,1476,4117,1603,0.92077355
VIJA,2272,2013,7,1510,3582,1625,0.929230769
VIJA,2272,2013,8,1554,4174,1656,0.938405797
VIJA,2272,2013,9,1521,3689,1660,0.91626506
VIJA,2272,2013,10,1386,3214,1647,0.841530055
VIJA,2272,2013,11,1521,3794,1638,0.928571429
VIJA,2272,2013,12,1465,3833,1630,0.898773006
VIJA,2313,2012,9,49,74,49,1.0
VIJA,2313,2012,10,91,304,94,0.968085106
VIJA,2313,2012,11,102,282,118,0.86440678
VIJA,2313,2012,12,117,348,125,0.936
VIJA,2313,2013,1,118,370,128,0.921875
VIJA,2313,2013,2,123,412,130,0.946153846
VIJA,2313,2013,3,113,293,127,0.88976378
VIJA,2313,2013,4,118,315,130,0.907692308
VIJA,2313,2013,5,120,490,129,0.930232558
VIJA,2313,2013,6,123,446,128,0.9609375
VIJA,2313,2013,7,120,377,130,0.923076923
VIJA,2313,2013,8,127,446,132,0.962121212
VIJA,2313,2013,9,132,384,139,0.949640288
VIJA,2313,2013,10,132,426,138,0.956521739
VIJA,2313,2013,11,133,441,140,0.95
VIJA,2313,2013,12,127,394,140,0.907142857
VIJA,2343,2012,9,16,19,16,1.0
VIJA,2343,2012,10,105,312,105,1.0
VIJA,2343,2012,11,96,254,108,0.8888888890000001
VIJA,2343,2012,12,109,326,114,0.956140351
VIJA,2343,2013,1,91,268,112,0.8125
VIJA,2343,2013,2,92,278,112,0.8214285709999999
VIJA,2343,2013,3,94,259,100,0.94
VIJA,2343,2013,4,101,234,109,0.926605505
VIJA,2343,2013,5,102,307,120,0.85
VIJA,2343,2013,6,98,363,115,0.852173913
VIJA,2343,2013,7,91,234,104,0.875
VIJA,2343,2013,8,92,317,101,0.910891089
VIJA,2343,2013,9,88,270,92,0.956521739
VIJA,2343,2013,10,85,243,92,0.923913043
VIJA,2343,2013,11,84,246,90,0.933333333
VIJA,2343,2013,12,82,321,88,0.931818182
VIJA,2360,2012,9,90,95,90,1.0
VIJA,2360,2012,10,93,136,97,0.958762887
VIJA,2360,2012,11,81,93,97,0.835051546
VIJA,2360,2012,12,91,100,97,0.93814433
VIJA,2360,2013,1,92,119,94,0.978723404
VIJA,2360,2013,2,91,103,95,0.957894737
VIJA,2360,2013,3,91,110,94,0.968085106
VIJA,2360,2013,4,93,100,95,0.978947368
VIJA,2360,2013,5,87,105,95,0.915789474
VIJA,2360,2013,6,97,166,97,1.0
VIJA,2360,2013,7,87,133,97,0.8969072159999999
VIJA,2360,2013,8,97,149,97,1.0
VIJA,2360,2013,9,93,143,97,0.958762887
VIJA,2360,2013,10,93,111,97,0.958762887
VIJA,2360,2013,11,93,157,97,0.958762887
VIJA,2360,2013,12,5,6,97,0.051546392
VIJA,2531,2013,4,113,224,113,1.0
VIJA,2531,2013,5,97,289,116,0.8362068970000001
VIJA,2531,2013,6,99,327,117,0.846153846
VIJA,2531,2013,7,99,285,101,0.98019802
VIJA,2531,2013,8,100,288,101,0.99009901
VIJA,2531,2013,9,101,297,101,1.0
VIJA,2531,2013,10,101,252,101,1.0
VIJA,2531,2013,11,103,255,103,1.0
VIJA,2531,2013,12,101,246,103,0.980582524
WESTM,262,2011,4,164,523,168,0.976190476
WESTM,262,2011,5,161,492,166,0.969879518
WESTM,262,2011,6,159,481,167,0.952095808
WESTM,262,2011,7,162,489,165,0.981818182
WESTM,262,2011,8,164,507,168,0.976190476
WESTM,262,2011,9,158,446,167,0.946107784
WESTM,262,2011,10,163,496,169,0.964497041
WESTM,262,2011,11,163,419,166,0.981927711
WESTM,262,2011,12,158,517,165,0.957575758
WESTM,262,2012,1,161,513,166,0.969879518
WESTM,262,2012,2,152,407,165,0.921212121
WESTM,262,2012,3,158,488,166,0.951807229
WESTM,262,2012,4,178,647,179,0.994413408
WESTM,262,2012,5,165,553,179,0.921787709
WESTM,262,2012,6,179,638,183,0.978142077
WESTM,262,2012,7,171,587,180,0.95
WESTM,262,2012,8,178,599,180,0.988888889
WESTM,262,2012,9,176,571,178,0.988764045
WESTM,262,2012,10,175,532,179,0.977653631
WESTM,262,2012,11,180,520,189,0.952380952
WESTM,262,2012,12,178,669,189,0.941798942
WESTM,262,2013,1,172,602,189,0.91005291
WESTM,262,2013,2,173,647,181,0.955801105
WESTM,262,2013,3,155,610,178,0.870786517
WESTM,262,2013,4,158,596,174,0.908045977
WESTM,262,2013,5,166,731,168,0.988095238
WESTM,262,2013,6,166,621,168,0.988095238
WESTM,262,2013,7,168,617,170,0.988235294
WESTM,262,2013,8,169,662,173,0.976878613
WESTM,262,2013,9,171,773,175,0.977142857
WESTM,262,2013,10,160,621,173,0.924855491
WESTM,262,2013,11,178,801,178,1.0
WESTM,262,2013,12,166,719,178,0.93258427
WESTM,263,2011,4,208,369,213,0.976525822
WESTM,263,2011,5,212,467,213,0.995305164
WESTM,263,2011,6,211,478,213,0.990610329
