asm_area_code,customer_code,Month,Year,pri_ind_bpm_apo_plan,Daily_Coverage_perc,Overall_bpm_actuals
BENGS,649,4,2012,4276894.587,53.23159603,2276659.249
BENGS,649,4,2013,6304153.067,31.56363976,1989820.164
BENGS,649,5,2011,3920148.768,38.07933066,1492766.412
BENGS,649,5,2012,2534575.975,60.38302409,1530453.621
BENGS,649,5,2013,4841161.216,33.0781163,1601364.937
BENGS,649,6,2012,3439921.152,50.46299311,1735887.174
BENGS,649,6,2013,3679022.817,41.5211586,1527572.899
BENGS,649,7,2011,2079228.297,76.16811011,1583708.899
BENGS,649,7,2012,951182.2452,129.7450047,1234111.449
BENGS,649,7,2013,2815225.698,48.76522005,1372851.007
BENGS,649,8,2011,3210280.747,54.54825369,1751152.086
BENGS,649,8,2012,3467694.362,54.55361452,1891752.615
BENGS,649,8,2013,4471516.51,35.61774028,1592653.137
BENGS,649,9,2011,3035816.817,58.89074844,1787815.244
BENGS,649,9,2012,4385828.468,41.86416062,1836090.274
BENGS,649,9,2013,3506299.601,32.97892256,1156339.83
BENGS,649,10,2011,1689565.622,87.33474343,1475577.801
BENGS,649,10,2012,3088454.232,56.85954241,1756080.944
BENGS,649,10,2013,3219118.985,44.25052485,1424477.046
BENGS,649,11,2012,4022659.651,50.2610211,2021829.816
BENGS,649,11,2013,4461918.916,36.48145966,1627773.149
BENGS,649,12,2011,3392501.323,59.70848709,2025611.214
BENGS,649,12,2012,4620745.318,35.66513494,1647995.053
BENGS,649,12,2013,4633996.183,38.18875477,1769665.438
BENGS,768,1,2012,4122622.417,117.5772108,4847264.45
BENGS,768,1,2013,3867265.986,122.3397717,4731204.379
BENGS,768,2,2012,4573554.308,104.1184722,4761914.87
BENGS,768,2,2013,3680125.632,83.43118924,3070372.58
BENGS,768,3,2012,2611437.162,83.81244385,2188709.305
BENGS,768,3,2013,2101035.51,50.43863885,1059733.713
BENGS,768,4,2012,7058116.236,89.60799182,6324636.22
BENGS,768,4,2013,6403261.387,87.59526914,5608954.045
BENGS,768,5,2011,6275555.825,59.17439722,3713522.331
BENGS,768,5,2012,4045990.213,110.1911096,4458321.512
BENGS,768,5,2013,4881200.298,55.29904426,2699257.113
BENGS,768,6,2012,3493938.193,124.7412749,4358383.048
BENGS,768,6,2013,3744504.123,116.3687358,4357432.109
BENGS,768,7,2011,3296101.791,70.78957389,2333296.413
BENGS,768,7,2012,990058.0873,251.4141629,2489146.252
BENGS,768,7,2013,2847634.605,114.3243186,3255538.857
BENGS,768,8,2011,5212892.749,70.15707891,3657213.279
BENGS,768,8,2012,3543384.22,123.6639881,4381890.238
BENGS,768,8,2013,4535204.772,83.48857507,3786377.841
BENGS,768,9,2011,4715245.803,90.30310008,4258013.136
BENGS,768,9,2012,4390346.105,92.12318683,4044526.745
BENGS,768,9,2013,3581918.028,85.03652472,3045938.609
BENGS,768,10,2011,2832432.279,151.4899539,4290850.355
BENGS,768,10,2012,3130261.237,112.4692512,3520581.375
BENGS,768,10,2013,3224067.138,105.1560331,3390301.108
BENGS,768,11,2012,4087035.337,71.67875624,2929536.097
BENGS,768,11,2013,4506078.111,64.92446661,2925547.179
BENGS,768,12,2011,5368353.881,106.5468203,5719810.364
BENGS,768,12,2012,4656624.47,128.9629075,6005318.308
BENGS,768,12,2013,4689771.784,81.09457425,3803150.462
BENGS,1045,1,2012,2069487.658,0,0
BENGS,1045,2,2012,2527394.143,0,0
BENGS,1045,3,2012,1463345.714,0,0
BENGS,1045,4,2012,3731375.867,0,0
BENGS,1045,5,2011,3158407.973,0,0
BENGS,1045,5,2012,1938032.597,0,0
BENGS,1045,7,2011,1669757.217,0,0
BENGS,1045,8,2011,2644203.621,0,0
BENGS,1045,9,2011,2592575.722,0,0
BENGS,1045,10,2011,1257793.558,0,0
BENGS,1045,12,2011,2947075.478,0,0
BENGS,1091,1,2012,4030428.702,10.57507611,426220.9029
BENGS,1091,2,2012,4389116.794,0,0
BENGS,1091,3,2012,2549694.04,0,0
BENGS,1091,4,2012,6883547.738,0,0
BENGS,1091,5,2011,6196312.306,53.45153363,3312023.956
BENGS,1091,5,2012,3876136.658,0,0
BENGS,1091,6,2012,3371680.566,0,0
BENGS,1091,7,2011,3287700.305,70.49742583,2317744.084
BENGS,1091,7,2012,886912.1352,0,0
BENGS,1091,8,2011,5177660.286,51.82724188,2683438.52
BENGS,1091,9,2011,4685930.378,49.52587782,2320748.154
BENGS,1091,10,2011,2748199.521,83.07817541,2283154.018
BENGS,1091,12,2011,5177816.822,12.34837526,639376.2517
BENGS,1135,6,2012,3236920.359,0,0
BENGS,1135,7,2012,781764.2259,0,0
BENGS,1191,1,2012,2066513.428,0,0
BENGS,1191,2,2012,2493549.825,0,0
BENGS,1191,3,2012,1468983.563,0,0
BENGS,1191,4,2012,3727705.914,0,0
BENGS,1191,5,2011,3109432.726,0,0
BENGS,1191,5,2012,1918723.644,0,0
BENGS,1191,6,2012,3294593.57,0,0
BENGS,1191,7,2011,1704392.393,0,0
BENGS,1191,7,2012,837380.37,0,0
BENGS,1191,8,2011,2618745.705,0,0
BENGS,1191,8,2012,3180729.026,0,0
BENGS,1191,9,2011,2577096.294,0,0
BENGS,1191,10,2011,1364519.064,0,0
BENGS,1191,12,2011,2940071.18,0,0
BENGS,1257,1,2012,4754861.841,62.78060763,2985131.156
BENGS,1257,1,2013,3865362.136,44.65249784,1725980.744
BENGS,1257,2,2012,5534375.915,68.34172595,3782288.021
BENGS,1257,2,2013,3680358.695,68.97320202,2538461.238
BENGS,1257,3,2012,3192943.406,39.91234189,1274378.489
BENGS,1257,3,2013,2101727.424,38.92394081,818075.1384
BENGS,1257,4,2012,8280163.552,51.03088298,4225440.573
BENGS,1257,4,2013,6403794.557,42.19633066,2702166.326
BENGS,1257,5,2011,7323768.266,37.37649623,2737367.969
BENGS,1257,5,2012,4664884.664,48.51046595,2262957.287
BENGS,1257,5,2013,4882239.511,71.4392538,3487835.476
BENGS,1257,6,2012,3490334.386,111.6467291,3896844.178
BENGS,1257,6,2013,3743994.483,72.25029563,2705047.083
BENGS,1257,7,2011,4045376.113,26.14584401,1057697.728
BENGS,1257,7,2012,924471.0614,91.57025107,846540.472
BENGS,1257,7,2013,2850333.238,66.46077742,1894353.629
BENGS,1257,8,2011,6251239.812,34.37168926,2148656.723
BENGS,1257,8,2012,3359412.761,61.67680467,2071978.447
BENGS,1257,8,2013,4535508.444,50.8287981,2305344.43
BENGS,1257,9,2011,5870566.299,46.70677305,2741952.078
BENGS,1257,9,2012,4102110.871,63.77032594,2615929.473
BENGS,1257,9,2013,3579955.233,43.74919027,1566201.426
BENGS,1257,10,2011,3313805.897,49.4439421,1638476.269
BENGS,1257,10,2012,3126580.682,44.77714854,1399993.676
BENGS,1257,10,2013,3218810.042,58.73964521,1890717.599
BENGS,1257,11,2012,4085584.761,33.50892935,1369035.711
BENGS,1257,11,2013,4505925.12,52.34463176,2358609.912
BENGS,1257,12,2011,6579125.446,36.46213069,2398889.319
BENGS,1257,12,2012,4657838.214,49.39301585,2300646.767
BENGS,1257,12,2013,4691078.408,36.65636926,1719579.024
BENGS,1284,1,2012,2507442.816,76.76627503,1924870.449
BENGS,1284,1,2013,3856056.091,47.54367729,1833310.864
BENGS,1284,2,2012,2904572.546,65.07047614,1890019.186
BENGS,1284,2,2013,3670545.832,45.72916435,1678509.936
BENGS,1284,3,2012,1666898.319,40.05838538,667732.5525
BENGS,1284,3,2013,2096806.082,39.72776879,833014.2725
BENGS,1284,4,2012,4342637.555,60.85326269,2642636.639
BENGS,1284,4,2013,6398379.79,42.97835528,2749918.398
BENGS,1284,5,2011,3936031.867,44.53269073,1752820.899
BENGS,1284,5,2012,2547344.432,72.08084742,1836147.453
BENGS,1284,5,2013,4874662.591,36.816879,1794698.628
BENGS,1284,6,2012,3484305.569,63.3635291,2207778.973
BENGS,1284,6,2013,3739789.522,40.66637566,1520836.856
BENGS,1284,7,2011,2143092.183,51.73845948,1108802.881
BENGS,1284,7,2012,1013778.23,53.56376773,543017.8162
BENGS,1284,7,2013,2843239.985,46.68287674,1327306.218
BENGS,1284,8,2011,3280802.068,47.01123577,1542345.596
BENGS,1284,8,2012,3527802.008,60.68759241,2140938.104
BENGS,1284,8,2013,4533610.685,37.56515106,1703057.702
BENGS,1284,9,2011,3128470.454,66.70579897,2086871.212
BENGS,1284,9,2012,4384566.799,46.49731149,2038705.682
BENGS,1284,9,2013,3580549.008,43.83624532,1569578.247
BENGS,1284,10,2011,1778361.469,77.67328756,1381311.817
BENGS,1284,10,2012,3122568.712,33.20959635,1036992.465
BENGS,1284,10,2013,3217595.51,43.43969483,1397713.67
BENGS,1284,11,2012,4076611.952,26.78027825,1091728.024
BENGS,1284,11,2013,4504979.098,37.16790809,1674406.49
BENGS,1284,12,2011,3430835.562,64.77757133,2222411.954
BENGS,1284,12,2012,4652002.92,62.06681809,2887350.19
BENGS,1284,12,2013,4690524.922,44.31419522,2078568.371
BENGS,1295,1,2012,4782599.58,93.3361593,4463894.762
BENGS,1295,1,2013,3872989.238,165.9638869,6427763.481
BENGS,1295,2,2012,5601826.284,108.0316777,6051746.916
BENGS,1295,2,2013,3687879.173,158.2471989,5835965.489
BENGS,1295,3,2012,3184086.021,37.28797841,1187281.308
BENGS,1295,3,2013,2097797.514,104.2564112,2187088.403
BENGS,1295,4,2012,8346931.441,151.4194991,12638881.78
BENGS,1295,4,2013,6401267.345,124.0266295,7939276.136
BENGS,1295,5,2012,4771711.681,90.56447493,4321475.629
BENGS,1295,5,2013,4880083.671,155.9047075,7608280.173
BENGS,1295,6,2012,3485706.509,329.9183282,11499984.64
BENGS,1295,6,2013,3741156.717,162.3497761,6073759.555
BENGS,1295,7,2011,2043363.698,145.8558556,2980365.604
BENGS,1295,7,2012,984451.4482,315.0779369,3101789.313
BENGS,1295,7,2013,2848220.324,109.5174497,3119298.26
BENGS,1295,8,2011,3176254.81,181.9718006,5779888.07
BENGS,1295,8,2012,3523715.988,178.0694296,6274660.961
BENGS,1295,8,2013,4533986.438,120.6988426,5472469.153
BENGS,1295,9,2011,2998907.476,177.8477116,5333488.32
BENGS,1295,9,2012,4388382.515,136.0654662,5971073.128
BENGS,1295,9,2013,3582684.046,131.0046723,4693483.494
BENGS,1295,10,2011,3333866.933,103.3804515,3446566.688
BENGS,1295,10,2012,3125615.923,178.2397176,5571088.992
BENGS,1295,10,2013,3222645.292,120.9103649,3896512.183
BENGS,1295,11,2012,4092881.849,114.9947938,4706601.043
BENGS,1295,11,2013,4505960.903,143.6054565,6470805.724
BENGS,1295,12,2011,6481831.595,115.8105632,7506645.673
BENGS,1295,12,2012,4667237.626,111.6048699,5208864.479
BENGS,1295,12,2013,4690991.247,97.67892213,4582109.687
BENGS,1329,6,2012,3338091.537,0,0
BENGS,1329,7,2012,851367.9346,0,0
BENGS,1357,1,2012,2489737.306,66.98510426,1667753.13
BENGS,1357,1,2013,3864061.124,55.5779278,2147565.102
BENGS,1357,2,2012,2878987.629,69.8651557,2011409.189
BENGS,1357,2,2013,3679297.472,55.36572624,2037069.766
BENGS,1357,3,2012,1651107.244,36.25223857,598563.3372
BENGS,1357,3,2013,2099389.057,52.99453162,1112561.398
BENGS,1357,4,2012,4295376.36,77.77181381,3340592.105
BENGS,1357,4,2013,6398778.665,52.1627643,3337779.833
BENGS,1357,5,2011,3862052.212,45.65149261,1763084.48
BENGS,1357,5,2012,2485273.866,66.39446682,1650084.332
BENGS,1357,5,2013,4880530.545,40.82930837,1992686.867
BENGS,1357,6,2012,3487656.044,51.96867949,1812488.791
BENGS,1357,6,2013,3743868.124,34.59138105,1295055.689
BENGS,1357,7,2011,2034278.877,71.9653759,1463976.441
BENGS,1357,7,2012,990107.4465,110.4088357,1093166.103
BENGS,1357,7,2013,2838881.155,33.92500878,963090.681
BENGS,1357,8,2011,3207322.269,71.13944484,2281671.256
BENGS,1357,8,2012,3542985.272,41.98900588,1487664.294
BENGS,1357,8,2013,4534271.046,28.47768699,1291255.516
BENGS,1357,9,2011,3016214.289,64.42719178,1943262.164
BENGS,1357,9,2012,4393691.695,31.73498746,1394337.508
BENGS,1357,9,2013,3581135.315,32.22349565,1153966.982
BENGS,1357,10,2011,1727317.142,103.2616544,1783656.258
BENGS,1357,10,2012,3124464.534,42.12359927,1316136.92
BENGS,1357,10,2013,3221110.133,43.38627035,1397519.551
BENGS,1357,11,2012,4086207.409,45.20615786,1847217.372
BENGS,1357,11,2013,4503667.383,31.53914664,1420418.26
BENGS,1357,12,2011,3393226.034,65.92142996,2236863.123
BENGS,1357,12,2012,4655466.183,37.49177562,1745416.935
BENGS,1357,12,2013,4690098.01,42.92741659,2013337.911
BENGS,1401,1,2012,2495327.43,32.43189145,809281.8833
BENGS,1401,1,2013,3835514.639,19.06201553,731126.3962
BENGS,1401,2,2012,2876527.439,30.47469085,876612.8441
BENGS,1401,2,2013,3638563.503,21.29343938,774775.314
BENGS,1401,3,2012,1659081.697,20.53329607,340664.1568
BENGS,1401,3,2013,2087533.812,28.86466626,602559.6679
BENGS,1401,4,2012,4316583.697,30.40627999,1312512.525
BENGS,1401,4,2013,6359062.137,20.37120576,1295417.632
BENGS,1401,5,2011,3925683.388,18.5597765,728598.0627
BENGS,1401,5,2012,2513109.889,28.06227391,705235.7805
BENGS,1401,5,2013,4858632.301,16.81566162,817011.1673
BENGS,1401,6,2012,3478207.335,30.02582015,1044360.279
BENGS,1401,6,2013,3724250.385,17.60612141,655696.0443
BENGS,1401,7,2011,2117090.509,31.02133524,656749.7442
BENGS,1401,7,2012,998846.7088,48.34745102,482916.9233
BENGS,1401,7,2013,2831932.889,30.66005824,868272.2731
BENGS,1401,8,2011,3232502.341,24.13338739,780112.3122
BENGS,1401,8,2012,3499882.589,26.59257252,930708.8156
BENGS,1401,8,2013,4521820.565,19.46059776,879973.3117
BENGS,1401,9,2011,3115962.399,27.1074413,844657.678
BENGS,1401,9,2012,4370402.144,21.45480426,937661.2253
BENGS,1401,9,2013,3557099.719,19.7429263,702275.5758
BENGS,1401,10,2011,1720477.455,55.77940681,959672.1186
BENGS,1401,10,2012,3095660.935,24.11005643,746365.5982
BENGS,1401,10,2013,3192718.998,26.52186367,846768.58
BENGS,1401,11,2012,4043777.648,18.92977767,765478.1182
BENGS,1401,11,2013,4489708.151,17.84321426,801108.2449
BENGS,1401,12,2011,3363268.925,34.7408534,1168428.326
BENGS,1401,12,2012,4644323.162,21.3301441,990640.8229
BENGS,1401,12,2013,4674576.976,19.13326201,894399.0605
BENGS,1543,1,2012,2408301.72,30.21395372,727643.1671
BENGS,1543,1,2013,3780015.882,38.10308805,1440302.78
BENGS,1543,2,2012,2808378.449,36.01624556,1011472.479
BENGS,1543,2,2013,3669738.942,41.42089731,1520038.798
BENGS,1543,3,2012,1608984.905,15.6071522,251116.7231
BENGS,1543,3,2013,2054965.292,34.88631832,716901.7331
BENGS,1543,4,2012,4216115.687,36.69417787,1547068.99
BENGS,1543,4,2013,6299242.188,31.12277348,1960498.877
BENGS,1543,5,2011,3804464.434,20.45446206,778182.7343
BENGS,1543,5,2012,2456774.499,49.29824112,1211146.617
BENGS,1543,5,2013,4836184.559,17.04660511,824405.284
BENGS,1543,6,2012,3425563.986,24.52158265,840002.5042
BENGS,1543,6,2013,3676718.111,19.9666654,734118.003
BENGS,1543,7,2011,2022471.024,42.63516,862283.7571
BENGS,1543,7,2012,901162.9328,77.33467814,696911.4536
BENGS,1543,7,2013,2805730.995,18.70049461,524685.5735
BENGS,1543,8,2011,3190127.944,26.11397059,833069.0731
BENGS,1543,8,2012,3273662.083,28.3847658,929221.3156
BENGS,1543,8,2013,4467809.869,17.81789345,796069.6019
BENGS,1543,9,2011,3011201.397,29.10929016,876539.3521
BENGS,1543,9,2012,4080994.231,26.44713671,1079306.124
BENGS,1543,9,2013,5899470.268,15.50144005,914502.847
BENGS,1543,10,2011,1647344.468,48.23025558,794518.4471
BENGS,1543,10,2012,3078024.434,31.07912916,956623.1895
BENGS,1543,10,2013,3215162.142,32.15383958,1033798.077
BENGS,1543,11,2012,4016074.354,23.02720531,924789.6869
BENGS,1543,11,2013,4457458.05,18.70389887,833718.4457
BENGS,1543,12,2011,3339870.309,28.35464984,947008.5313
BENGS,1543,12,2012,4611311.581,37.50528307,1729485.462
BENGS,1543,12,2013,4629212.009,45.6014566,2110988.105
BENGS,1558,1,2012,2445316.767,115.68004,2828743.415
BENGS,1558,1,2013,3789121.757,70.67995635,2678149.604
BENGS,1558,2,2012,2838486.109,150.3160223,4266699.412
BENGS,1558,2,2013,3674171.786,76.92945294,2826520.255
BENGS,1558,3,2012,1628894.082,131.6819822,2144960.015
BENGS,1558,3,2013,2061621.152,43.01729113,886853.5727
BENGS,1558,4,2012,4277013.305,98.89029505,4229551.077
BENGS,1558,4,2013,6301556.516,63.80290938,4020576.393
BENGS,1558,5,2011,3916903.274,78.10185209,3059174.001
BENGS,1558,5,2012,2533932.776,91.97927413,2330692.975
BENGS,1558,5,2013,4841446.153,53.90482899,2609773.269
BENGS,1558,6,2012,3437790.215,101.9064727,3503330.746
BENGS,1558,6,2013,3680080.099,55.37852549,2037974.096
BENGS,1558,7,2011,2078230.901,78.63569314,1634231.274
BENGS,1558,7,2012,878881.04,125.4316434,1102394.932
BENGS,1558,7,2013,2812568.934,69.6606389,1959253.489
BENGS,1558,8,2011,3234424.962,129.3313654,4183125.967
BENGS,1558,8,2012,3277721.856,95.39407153,3126752.332
BENGS,1558,8,2013,4472632.94,69.03653692,3087750.891
BENGS,1558,9,2011,3034827.598,116.0725398,3522601.473
BENGS,1558,9,2012,4083682.416,75.08595106,3066271.78
BENGS,1558,9,2013,3504511.04,65.36054613,2290567.555
BENGS,1558,10,2011,1748886.505,146.4795782,2561761.575
BENGS,1558,10,2012,3086301.892,54.26494247,1674779.946
BENGS,1558,10,2013,3218265.494,78.27668799,2519151.64
BENGS,1558,11,2012,4021994.144,50.24277281,2020761.38
BENGS,1558,11,2013,4459423.269,66.80893282,2979293.096
BENGS,1558,12,2011,3424149.771,94.73181897,3243759.362
BENGS,1558,12,2012,4618724.007,57.15056963,2639627.079
BENGS,1558,12,2013,4633538.888,61.43005152,2846385.326
BENGS,1950,1,2012,2497064.527,53.77603548,1342822.306
BENGS,1950,1,2013,3862251.987,63.99166898,2471519.507
BENGS,1950,2,2012,2895940.969,59.35157995,1718786.72
BENGS,1950,2,2013,3678241.976,63.11691072,2321592.704
BENGS,1950,3,2012,1648170.103,33.12547833,545964.2303
BENGS,1950,3,2013,2097112.982,56.18828954,1178331.915
BENGS,1950,4,2012,4321922.175,60.17182528,2600579.46
BENGS,1950,4,2013,6396870.796,47.07948073,3011613.554
BENGS,1950,5,2012,2506871.72,74.88568441,1877288.045
BENGS,1950,5,2013,4879079.186,36.64515504,1787946.132
BENGS,1950,6,2012,3477068.992,71.21770615,2476288.778
BENGS,1950,6,2013,3741859.288,38.11361276,1426157.759
BENGS,1950,7,2012,942288.3636,125.0239314,1178085.957
BENGS,1950,7,2013,2841407.978,39.20271429,1113909.052
BENGS,1950,8,2011,2916363.524,58.56380798,1707933.534
BENGS,1950,8,2012,3351688.332,52.42606485,1757158.298
BENGS,1950,8,2013,4533058.704,38.51750178,1746020.967
BENGS,1950,9,2011,3068429.744,45.61518331,1399669.853
BENGS,1950,9,2012,4088898.063,49.82477719,2037284.35
BENGS,1950,9,2013,3579962.188,46.36466505,1659837.477
BENGS,1950,10,2011,1661586,79.65181935,1323483.479
BENGS,1950,10,2012,3123733.721,43.04173315,1344509.133
BENGS,1950,10,2013,3221235.795,41.80149959,1346524.868
BENGS,1950,11,2012,4083908.221,29.34301037,1198341.613
BENGS,1950,11,2013,4502921.67,32.85242015,1479318.746
BENGS,1950,12,2011,3388300.449,54.76155185,1855485.907
BENGS,1950,12,2012,4653155.31,55.7839911,2595715.744
BENGS,1950,12,2013,4690044.207,40.14291208,1882720.322
BENGS,2112,1,2013,3863913.807,79.28364592,3063451.742
BENGS,2112,2,2013,3682274.759,81.51394072,3001567.264
BENGS,2112,3,2013,2101179.621,64.25149426,1350039.303
BENGS,2112,4,2013,6405083.252,64.60265809,4137854.034
BENGS,2112,5,2013,4881832.936,46.39167232,2264763.939
BENGS,2112,6,2012,6823684.198,43.50871158,2968897.077
BENGS,2112,6,2013,3744590.789,70.42986532,2637310.249
BENGS,2112,7,2012,925351.55,167.1355093,1546591.025
BENGS,2112,7,2013,2846050.588,58.8782412,1675704.53
BENGS,2112,8,2012,3352001,80.93286013,2712870.281
BENGS,2112,8,2013,4535982.48,58.12465226,2636524.043
BENGS,2112,9,2012,4093899.381,82.5720376,3380416.136
BENGS,2112,9,2013,6390151.209,32.69167593,2089047.525
BENGS,2112,10,2012,3121790.276,96.22412258,3003915.301
BENGS,2112,10,2013,3223194.407,76.48351486,2465212.373
BENGS,2112,11,2012,4088624.854,87.04450965,3558923.455
BENGS,2112,11,2013,4506169.645,53.74820831,2421985.447
BENGS,2112,12,2012,4654761.514,61.04247051,2841381.425
BENGS,2112,12,2013,4691173.109,43.19973606,2026574.401
BENGS,2326,1,2013,3866785.914,26.89688213,1040044.85
BENGS,2326,2,2013,3682562.905,26.65153536,981459.5546
BENGS,2326,3,2013,2103525.682,28.45175923,598490.0626
BENGS,2326,4,2013,6401153.243,23.08086114,1477441.292
BENGS,2326,5,2013,4883705.346,27.53321278,1344640.985
BENGS,2326,6,2013,3746046.661,30.73213918,1151240.274
BENGS,2326,7,2013,2846273.85,19.84150874,564743.6747
BENGS,2326,8,2013,4534750.613,18.67655625,846935.249
BENGS,2326,9,2013,5737178.872,13.40762089,769219.1928
BENGS,2326,10,2012,3128980.266,20.73425707,648770.8121
BENGS,2326,10,2013,3224987.109,24.37152656,785978.5897
BENGS,2326,11,2012,4088832.128,18.94799603,774751.7494
BENGS,2326,11,2013,4504327.293,10.42886945,469750.413
BENGS,2326,12,2012,4658050.998,27.40509896,1276543.486
BENGS,2406,1,2013,6063536.458,10.17968294,617248.7864
BENGS,2406,2,2013,3682716.196,16.68503472,614462.4759
BENGS,2406,3,2013,2098886.678,10.92345138,229270.8657
BENGS,2406,4,2013,6397613.416,9.538564248,610240.466
BENGS,2406,5,2013,4880068.105,10.62654567,518582.6657
BENGS,2406,6,2013,3743771.836,10.88184111,407391.3025
BENGS,2406,7,2013,2845886.256,11.49922737,327254.9312
BENGS,2406,8,2013,4534840.474,7.28295275,330270.289
BENGS,2406,9,2013,3583397.936,13.22514504,473909.5742
BENGS,2406,10,2013,3228167.404,11.63448315,375580.5926
BENGS,2406,11,2012,4090226.021,8.508169881,348003.3784
BENGS,2406,11,2013,4506746.666,11.44570903,515829.1102
BENGS,2406,12,2012,5092258.29,8.478708355,431757.729
BENGS,2406,12,2013,4692641.26,11.75581384,551658.1706
BENGS,2420,1,2013,3881051.908,35.91971298,1394062.706
BENGS,2420,2,2013,3692074.092,46.18231958,1705085.456
BENGS,2420,3,2013,2104791.223,19.05059383,400975.2269
BENGS,2420,4,2013,6403437.608,34.50969918,2209807.056
BENGS,2420,5,2013,4885399.998,39.13238117,1911773.349
BENGS,2420,6,2013,3747457.369,21.91001734,821068.5591
BENGS,2420,7,2013,2273702.186,41.51395268,943903.6496
BENGS,2420,8,2013,4261999.755,21.01195594,895529.5109
BENGS,2420,9,2013,3325878.062,33.91525738,1127980.105
BENGS,2420,10,2013,2993273.61,21.69643291,649433.6008
BENGS,2420,11,2013,4326261.99,27.66082548,1196679.779
BENGS,2420,12,2013,4532297.984,29.41442431,1333149.36
BENGS,2433,1,2013,3881215.04,30.68140447,1190811.285
BENGS,2433,2,2013,3691957.606,35.00154139,1292242.07
BENGS,2433,3,2013,2105137.493,30.35717959,639060.3692
BENGS,2433,4,2013,6403065.639,40.22509121,2575638.994
BENGS,2433,5,2013,4885191.451,27.21961425,1329730.268
BENGS,2433,6,2013,3747689.554,22.37196025,838431.6173
BENGS,2433,7,2013,2280476.414,28.0166615,638913.3576
BENGS,2433,8,2013,4254879.803,22.88926188,973910.5806
BENGS,2433,9,2013,3355027.997,35.79883387,1201060.899
BENGS,2433,10,2013,3127218.144,27.56724382,862087.8507
BENGS,2433,11,2013,4381749.542,28.22991715,1236964.265
BENGS,2433,12,2013,4561972.54,38.05564461,1736088.057
BENGS,2517,4,2013,6296904.326,31.02269133,1953469.192
BENGS,2517,5,2013,4839216.181,31.31616893,1515457.114
BENGS,2517,6,2013,3676187.702,41.02898915,1508302.653
BENGS,2517,7,2013,2813541.216,30.19314711,849496.6384
BENGS,2517,8,2013,4468669.14,32.89040476,1469763.368
BENGS,2517,9,2013,3504201.321,33.88628434,1187443.624
BENGS,2517,10,2013,3221030.753,38.14737571,1228738.703
BENGS,2517,11,2013,4460737.478,35.19050408,1569756.004
BENGS,2517,12,2013,4632687.773,36.20249504,1677148.561
BENGS,2552,5,2013,4847228.264,88.18871516,4274708.327
BENGS,2552,6,2013,3683875.152,119.1579638,4389630.618
BENGS,2552,7,2013,2811720.455,99.98111121,2811189.355
BENGS,2552,8,2013,4473643.847,111.4961282,4987939.677
BENGS,2552,9,2013,3506826.039,80.54833238,2824689.894
BENGS,2552,10,2013,3219438.024,97.59232565,3141924.44
BENGS,2552,11,2013,4461842.604,95.67751049,4268979.925
BENGS,2552,12,2013,4633657.243,94.13628962,4361953.002
BENGS,2790,12,2013,4690270.939,25.36361986,1189622.491
VIJA,42,1,2012,7372189.699,16.67579385,1229371.156
VIJA,42,1,2013,2936368.397,35.5340591,1043410.882
VIJA,42,2,2012,5731658.439,25.16994635,1442655.354
VIJA,42,2,2013,3053767.203,36.04473028,1100722.152
VIJA,42,3,2012,4801431.992,18.46724406,886692.1644
VIJA,42,3,2013,2875568.306,25.62278375,736800.6487
VIJA,42,4,2012,10282220.43,19.60628979,2015961.934
VIJA,42,4,2013,4903101.825,22.14388278,1085737.12
VIJA,42,5,2011,8691882.473,11.89405801,1033817.544
VIJA,42,5,2012,9519630.203,7.668317364,729995.4558
VIJA,42,5,2013,3960124.397,26.56160721,1051872.688
VIJA,42,6,2012,2837892.059,58.89120773,1671268.908
VIJA,42,6,2013,4044019.47,25.85350964,1045520.963
VIJA,42,7,2011,7686005.82,12.07250608,927893.52
VIJA,42,7,2012,1917125.045,32.68174224,626549.8655
VIJA,42,7,2013,2947669.168,25.45709005,750390.7946
VIJA,42,8,2011,7464003.013,13.22221589,986906.5923
VIJA,42,8,2012,2973118.343,41.09833979,1221902.279
VIJA,42,8,2013,2905499.834,32.47418989,943537.5333
VIJA,42,9,2011,6014981.365,17.8527046,1073836.855
VIJA,42,9,2012,2980965.764,34.14623137,1017887.467
VIJA,42,9,2013,3814992.468,30.66334214,1169804.193
VIJA,42,10,2011,6899494.73,17.60527075,1214674.728
VIJA,42,10,2012,3275599.388,32.03771205,1049427.1
VIJA,42,10,2013,3305480.961,29.7062261,981933.648
VIJA,42,11,2012,3371776.038,29.6719512,1000471.741
VIJA,42,11,2013,3575326.356,30.81424622,1101709.866
VIJA,42,12,2011,8673047.141,18.74896231,1626106.34
VIJA,42,12,2012,2906789.154,43.76640185,1272197.022
VIJA,42,12,2013,3652963.437,35.5920059,1300162.962
VIJA,43,1,2012,2120931.804,100.9348999,2140760.392
VIJA,43,1,2013,2949233.341,67.72844006,1997469.735
VIJA,43,2,2012,1821097.443,139.5853552,2541985.334
VIJA,43,2,2013,3064122.214,60.62013562,1857475.042
VIJA,43,3,2012,1222069.379,148.8889958,1819526.826
VIJA,43,3,2013,2884842.849,54.92564455,1584518.529
VIJA,43,4,2012,2509684.489,134.6665194,3379704.749
VIJA,43,4,2013,4910304.936,56.14949456,2757111.403
VIJA,43,5,2011,2261759.525,79.98586434,1809087.906
VIJA,43,5,2012,1835491.616,105.3194862,1933130.338
