customer_code,year,month,reason_code_description_new_new,order_qty_in_cases,allocated_qty_in_cases,non_allocated_qty_in_cases,simple avg allocated percent,simple avg allocated value percent,allocated_value,total_order_value
612,2012,6,NOTINV,29.0,0.0,29.0,0.0,0.0,0.0,76394.7
1818,2012,6,OTHE,2.0,1.0,1.0,0.49825,0.49825,5358.29,7685.76
1888,2012,6,NOTINV,899.05,0.0,899.05,0.0,0.0,0.0,2859701.18
2115,2012,6,NOTINV,123.0,0.0,123.0,0.0,0.0,0.0,353654.2
1478,2012,6,STONOTAVA,5.2,0.0,5.2,0.0,0.0,0.0,18827.92
1261,2012,6,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,19817.6
1437,2013,8,CREISS,54.0,0.0,54.0,0.0,0.0,0.0,140949.32
1453,2013,8,CREISS,32.0,0.0,32.0,0.0,0.0,0.0,177570.32
1359,2013,8,STONOTAVA,5.13,0.0,5.13,0.0,0.0,0.0,14146.08
2407,2013,8,NOTINV,0.02,0.0,0.02,0.0,0.0,0.0,24.35
2492,2013,8,OTHE,7.0,0.0,7.0,0.0,0.0,0.0,25194.68
434,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,2542.0
1221,2013,8,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,22752.0
105,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,2542.0
1106,2013,8,OTHE,0.3,0.0,0.3,0.0,0.0,0.0,775.44
649,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,1145.28
2270,2013,8,OTHE,0.45,0.0,0.45,0.0,0.0,0.0,1236.6
1001,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,6016.08
555,2013,8,CREISS,57.51,0.0,57.51,0.0,0.0,0.0,204951.56
1799,2013,8,NOTINV,16.0,0.0,16.0,0.0,0.0,0.0,68155.2
2406,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4275.0
1864,2013,8,OTHE,4.0,0.0,4.0,0.0,0.0,0.0,9620.94
1205,2013,8,CREISS,30.4,0.0,30.4,0.0,0.0,0.0,82508.62
1021,2013,8,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,2563.2
2535,2013,8,CREISS,721.0,0.0,721.0,0.0,0.0,0.0,1889378.88
1787,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,1320.9
2573,2013,8,OTHE,0.56,0.0,0.56,0.0,0.0,0.0,1533.6
412,2013,8,NOTINV,10.0,0.0,10.0,0.0,0.0,0.0,58700.0
2630,2013,8,OTHE,7.0,0.0,7.0,0.0,0.0,0.0,18401.6
1016,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4870.08
25,2013,8,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,9123.48
385,2013,8,NOTINV,6.0,0.0,6.0,0.0,0.0,0.0,26812.4
1420,2013,8,NOTINV,6.0,0.0,6.0,0.0,0.0,0.0,12005.8
1558,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,3434.4
2511,2013,8,OTHE,20.0,0.0,20.0,0.0,0.0,0.0,59072.0
2440,2013,8,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3067.2
1245,2013,8,CREISS,18.0,0.0,18.0,0.0,0.0,0.0,77137.8
2445,2013,8,OTHE,95.0,0.0,95.0,0.0,0.0,0.0,274745.6
2066,2013,8,OTHE,3.6,0.0,3.6,0.0,0.0,0.0,7892.4
2197,2013,8,OTHE,50.0,0.0,50.0,0.0,0.0,0.0,129430.0
2190,2013,8,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,5491.2
963,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4870.08
56,2013,8,CREISS,197.0,0.0,197.0,0.0,0.0,0.0,1173300.48
1276,2013,8,CREISS,126.0,0.0,126.0,0.0,0.0,0.0,327257.62
2355,2013,8,CREISS,10.67,0.0,10.67,0.0,0.0,0.0,24115.2
1640,2013,8,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,5400.0
230,2013,8,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,3827.7
1885,2013,8,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,3177.9
2703,2013,8,CREISS,14.0,0.0,14.0,0.0,0.0,0.0,68656.0
399,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,2989.44
2558,2013,8,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,6033.2
2311,2013,8,STONOTAVA,214.8,0.0,214.8,0.0,0.0,0.0,474049.28
1188,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,3367.04
2009,2013,8,NOTINV,6.0,0.0,6.0,0.0,0.0,0.0,18099.6
584,2013,8,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,2263.0
1205,2013,8,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,2250.8
1697,2013,8,STONOTAVA,51.0,0.0,51.0,0.0,0.0,0.0,326073.6
1556,2012,6,NOTINV,29.0,0.0,29.0,0.0,0.0,0.0,107866.08
438,2012,6,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,17222.4
1803,2012,6,NOTINV,449.84,0.0,449.84,0.0,0.0,0.0,1443188.59
2195,2012,6,NOTINV,12.0,0.0,12.0,0.0,0.0,0.0,40579.72
1499,2012,6,OTHE,1.2,0.0,1.2,0.0,0.0,0.0,2597.24
1401,2012,6,NOTINV,18.21,0.0,18.21,0.0,0.0,0.0,47829.73
1678,2012,6,STONOTAVA,5.03,0.0,5.03,0.0,0.0,0.0,12011.67
2196,2012,6,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3338.6
1050,2012,7,STONOTAVA,348.93,0.0,348.93,0.0,0.0,0.0,1111801.03
197,2012,7,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,5639.04
1783,2012,7,STONOTAVA,20.73,0.0,20.73,0.0,0.0,0.0,67012.93
1718,2012,7,NOTINV,427.0,0.0,427.0,0.0,0.0,0.0,1880748.36
2009,2012,7,STONOTAVA,14.0,0.0,14.0,0.0,0.0,0.0,48443.8
2209,2012,7,NOTINV,18.94,0.0,18.94,0.0,0.0,0.0,83053.47
609,2012,7,STONOTAVA,90.55,0.0,90.55,0.0,0.0,0.0,415195.88
326,2012,7,NOTINV,6.21,0.0,6.21,0.0,0.0,0.0,20368.84
613,2012,7,STONOTAVA,90.08,0.0,90.08,0.0,0.0,0.0,273975.28
100,2012,7,STONOTAVA,315.96,0.0,315.96,0.0,0.0,0.0,855181.36
649,2012,7,STONOTAVA,65.0,0.0,65.0,0.0,0.0,0.0,173039.94
350,2012,7,STONOTAVA,881.25,0.0,881.25,0.0,0.0,0.0,2301318.54
1432,2012,7,STONOTAVA,321.51,0.0,321.51,0.0,0.0,0.0,1070852.06
361,2012,7,STONOTAVA,103.0,0.0,103.0,0.0,0.0,0.0,273117.12
1676,2012,7,STONOTAVA,263.87,0.0,263.87,0.0,0.0,0.0,771148.14
1956,2012,7,STONOTAVA,21.0,0.0,21.0,0.0,0.0,0.0,56299.8
60,2012,7,STONOTAVA,38.0,0.0,38.0,0.0,0.0,0.0,86769.62
59,2012,7,STONOTAVA,13.0,0.0,13.0,0.0,0.0,0.0,40480.8
126,2012,7,STONOTAVA,80.0,0.0,80.0,0.0,0.0,0.0,276842.28
377,2012,7,STONOTAVA,51.17,0.0,51.17,0.0,0.0,0.0,233597.4
1139,2012,7,STONOTAVA,52.2,0.0,52.2,0.0,0.0,0.0,164392.74
357,2012,7,STONOTAVA,90.0,0.0,90.0,0.0,0.0,0.0,276420.0
382,2012,7,STONOTAVA,196.28,0.0,196.28,0.0,0.0,0.0,576255.12
1317,2012,7,STONOTAVA,15.0,0.0,15.0,0.0,0.0,0.0,53652.6
1896,2012,7,STONOTAVA,190.19,0.0,190.19,0.0,0.0,0.0,857083.24
478,2012,7,STONOTAVA,22.98,0.0,22.98,0.0,0.0,0.0,92866.93
595,2012,7,STONOTAVA,81.55,0.0,81.55,0.0,0.0,0.0,295696.81
1016,2012,7,STONOTAVA,172.99,0.0,172.99,0.0,0.0,0.0,690377.97
295,2012,7,NOTINV,29.0,0.0,29.0,0.0,0.0,0.0,95065.41
525,2012,7,STONOTAVA,186.58,0.0,186.58,0.0,0.0,0.0,647607.68
1804,2012,7,STONOTAVA,92.08,0.0,92.08,0.0,0.0,0.0,267181.48
874,2012,7,STONOTAVA,70.0,0.0,70.0,0.0,0.0,0.0,200167.2
953,2012,7,NOTINV,27.13,0.0,27.13,0.0,0.0,0.0,93905.55
1055,2012,7,STONOTAVA,131.24,0.0,131.24,0.0,0.0,0.0,492883.73
1115,2012,7,STONOTAVA,72.0,0.0,72.0,0.0,0.0,0.0,298440.62
1302,2012,7,STONOTAVA,34.63,0.0,34.63,0.0,0.0,0.0,103414.18
521,2012,7,STONOTAVA,108.59,0.0,108.59,0.0,0.0,0.0,449269.87
743,2012,7,STONOTAVA,20.16,0.0,20.16,0.0,0.0,0.0,58001.41
1896,2012,7,NOTINV,6.0,0.0,6.0,0.0,0.0,0.0,45020.16
1938,2012,7,STONOTAVA,32.0,0.0,32.0,0.0,0.0,0.0,94119.69
464,2012,7,STONOTAVA,233.0,0.0,233.0,0.0,0.0,0.0,627515.81
1105,2012,7,STONOTAVA,36.17,0.0,36.17,0.0,0.0,0.0,91746.6
1167,2012,7,STONOTAVA,1002.87,0.0,1002.87,0.0,0.0,0.0,2915363.78
1222,2012,7,STONOTAVA,78.1,0.0,78.1,0.0,0.0,0.0,287677.1
1524,2012,7,STONOTAVA,83.25,0.0,83.25,0.0,0.0,0.0,249211.2
1534,2012,7,STONOTAVA,355.4,0.0,355.4,0.0,0.0,0.0,942049.44
434,2012,7,STONOTAVA,44.5,0.0,44.5,0.0,0.0,0.0,146598.78
232,2012,7,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,3654.24
1690,2012,7,STONOTAVA,198.41,0.0,198.41,0.0,0.0,0.0,654161.31
2,2012,7,STONOTAVA,89.85,0.0,89.85,0.0,0.0,0.0,238361.61
8,2012,7,STONOTAVA,200.52,0.0,200.52,0.0,0.0,0.0,497734.19
25,2012,7,STONOTAVA,55.92,0.0,55.92,0.0,0.0,0.0,150750.04
964,2012,7,STONOTAVA,94.0,0.0,94.0,0.0,0.0,0.0,317686.36
1558,2012,7,STONOTAVA,33.56,0.0,33.56,0.0,0.0,0.0,99771.59
1670,2012,7,STONOTAVA,735.93,0.0,735.93,0.0,0.0,0.0,2092123.0
1899,2012,7,STONOTAVA,29.0,0.0,29.0,0.0,0.0,0.0,78985.4
120,2012,7,STONOTAVA,81.0,0.0,81.0,0.0,0.0,0.0,287050.12
305,2012,7,STONOTAVA,149.13,0.0,149.13,0.0,0.0,0.0,559109.22
369,2012,7,NOTINV,181.7,0.0,181.7,0.0,0.0,0.0,535085.5
115,2012,7,STONOTAVA,77.0,0.0,77.0,0.0,0.0,0.0,240354.92
775,2012,7,NOTINV,87.0,0.0,87.0,0.0,0.0,0.0,295068.62
1743,2012,7,NOTINV,68.0,0.0,68.0,0.0,0.0,0.0,268233.52
2085,2012,7,STONOTAVA,348.26,0.0,348.26,0.0,0.0,0.0,1222024.32
48,2012,7,STONOTAVA,12.37,0.0,12.37,0.0,0.0,0.0,31024.76
162,2012,7,STONOTAVA,142.0,0.0,142.0,0.0,0.0,0.0,412865.22
178,2012,7,STONOTAVA,52.46,0.0,52.46,0.0,0.0,0.0,209637.04
473,2012,7,STONOTAVA,12.31,0.0,12.31,0.0,0.0,0.0,80972.49
180,2012,7,STONOTAVA,39.94,0.0,39.94,0.0,0.0,0.0,136995.2
188,2012,7,STONOTAVA,76.92,0.0,76.92,0.0,0.0,0.0,318125.82
1844,2012,7,STONOTAVA,35.56,0.0,35.56,0.0,0.0,0.0,155050.77
1120,2012,7,STONOTAVA,141.5,0.0,141.5,0.0,0.0,0.0,373756.14
2085,2012,7,NOTINV,252.5,0.0,252.5,0.0,0.0,0.0,758734.1
121,2012,7,STONOTAVA,38.0,0.0,38.0,0.0,0.0,0.0,100433.35
1076,2012,7,STONOTAVA,29.0,0.0,29.0,0.0,0.0,0.0,72234.24
303,2012,7,STONOTAVA,71.0,0.0,71.0,0.0,0.0,0.0,256676.48
306,2012,7,STONOTAVA,73.0,0.0,73.0,0.0,0.0,0.0,356166.48
600,2012,7,STONOTAVA,96.0,0.0,96.0,0.0,0.0,0.0,282237.24
1203,2012,7,STONOTAVA,182.0,0.0,182.0,0.0,0.0,0.0,611857.92
363,2012,7,STONOTAVA,10.74,0.0,10.74,0.0,0.0,0.0,27810.24
1014,2012,7,STONOTAVA,3.22,0.0,3.22,0.0,0.0,0.0,6942.5
227,2012,7,STONOTAVA,85.99,0.0,85.99,0.0,0.0,0.0,230765.37
1653,2012,7,STONOTAVA,22.65,0.0,22.65,0.0,0.0,0.0,66332.69
869,2012,7,STONOTAVA,104.17,0.0,104.17,0.0,0.0,0.0,243333.49
963,2012,7,STONOTAVA,35.68,0.0,35.68,0.0,0.0,0.0,138229.38
1124,2012,7,STONOTAVA,28.4,0.0,28.4,0.0,0.0,0.0,85461.93
1188,2012,7,STONOTAVA,148.14,0.0,148.14,0.0,0.0,0.0,413970.34
1282,2012,7,STONOTAVA,138.43,0.0,138.43,0.0,0.0,0.0,372573.92
1530,2012,7,STONOTAVA,153.23,0.0,153.23,0.0,0.0,0.0,359261.36
1917,2012,7,STONOTAVA,5.5,0.0,5.5,0.0,0.0,0.0,22056.32
1613,2012,7,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,36392.3
1496,2012,7,STONOTAVA,49.0,0.0,49.0,0.0,0.0,0.0,173603.52
1759,2012,7,STONOTAVA,54.0,0.0,54.0,0.0,0.0,0.0,177023.76
2040,2012,7,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,3623.52
2150,2012,7,STONOTAVA,6.0,0.0,6.0,0.0,0.0,0.0,23871.6
2250,2012,7,STONOTAVA,138.7,0.0,138.7,0.0,0.0,0.0,403847.8
1018,2012,7,STONOTAVA,8.95,0.0,8.95,0.0,0.0,0.0,26529.47
2025,2012,7,STONOTAVA,37.0,0.0,37.0,0.0,0.0,0.0,92879.04
2145,2012,7,STONOTAVA,43.51,0.0,43.51,0.0,0.0,0.0,144082.08
2243,2012,7,STONOTAVA,238.35,0.0,238.35,0.0,0.0,0.0,829781.96
163,2012,7,STONOTAVA,99.79,0.0,99.79,0.0,0.0,0.0,321023.4
251,2012,7,CREISS,38.0,0.0,38.0,0.0,0.0,0.0,147884.9
1056,2012,7,STONOTAVA,13.31,0.0,13.31,0.0,0.0,0.0,56471.7
1303,2012,7,STONOTAVA,56.37,0.0,56.37,0.0,0.0,0.0,126882.47
1422,2012,7,STONOTAVA,25.67,0.0,25.67,0.0,0.0,0.0,94824.35
1892,2012,7,STONOTAVA,145.96,0.0,145.96,0.0,0.0,0.0,382682.41
1130,2012,7,STONOTAVA,34.66,0.0,34.66,0.0,0.0,0.0,96114.41
291,2012,7,NOTINV,23.33,0.0,23.33,0.0,0.0,0.0,87126.75
2132,2012,7,STONOTAVA,26.0,0.0,26.0,0.0,0.0,0.0,77048.12
1721,2012,7,CREISS,92.43,0.0,92.43,0.0,0.0,0.0,370820.47
1003,2012,7,STONOTAVA,20.2,0.0,20.2,0.0,0.0,0.0,78615.52
413,2012,7,CREISS,235.45,0.0,235.45,0.0,0.0,0.0,816641.76
11,2012,7,CREISS,24.12,0.0,24.12,0.0,0.0,0.0,70623.9
1020,2012,7,CREISS,160.71,0.0,160.71,0.0,0.0,0.0,562538.4
2082,2012,7,CREISS,241.67,0.0,241.67,0.0,0.0,0.0,683739.46
2171,2012,7,CREISS,19.28,0.0,19.28,0.0,0.0,0.0,61231.16
159,2012,7,NOTINV,19.3,0.0,19.3,0.0,0.0,0.0,50674.56
159,2012,7,STONOTAVA,30.0,0.0,30.0,0.0,0.0,0.0,118596.46
1207,2012,7,STONOTAVA,37.0,0.0,37.0,0.0,0.0,0.0,165162.0
1868,2012,7,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,6987.0
983,2012,7,STONOTAVA,104.35,0.0,104.35,0.0,0.0,0.0,342919.64
1490,2012,7,STONOTAVA,141.5,0.0,141.5,0.0,0.0,0.0,491846.04
334,2012,7,CREISS,82.0,0.0,82.0,0.0,0.0,0.0,271761.16
163,2012,7,NOTINV,11.0,0.0,11.0,0.0,0.0,0.0,12048.96
1390,2012,7,STONOTAVA,7.51,0.0,7.51,0.0,0.0,0.0,21351.55
459,2012,7,STONOTAVA,78.37,0.0,78.37,0.0,0.0,0.0,223886.62
1033,2012,7,STONOTAVA,120.0,0.0,120.0,0.0,0.0,0.0,314653.16
1180,2012,7,OTHE,6.25,0.0,6.25,0.0,0.0,0.0,23583.99
2226,2012,7,STONOTAVA,11.99,0.0,11.99,0.0,0.0,0.0,38628.1
2227,2012,7,STONOTAVA,16.58,0.0,16.58,0.0,0.0,0.0,59239.86
2228,2012,7,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,1409.0
1857,2012,7,OTHE,59.0,0.0,59.0,0.0,0.0,0.0,270543.48
1858,2012,7,STONOTAVA,50.5,0.0,50.5,0.0,0.0,0.0,186562.22
96,2012,7,STONOTAVA,66.04,0.0,66.04,0.0,0.0,0.0,213551.04
326,2012,7,STONOTAVA,2.71,0.0,2.71,0.0,0.0,0.0,14685.06
327,2012,7,STONOTAVA,5.07,0.0,5.07,0.0,0.0,0.0,12360.36
1022,2012,7,STONOTAVA,54.09,0.0,54.09,0.0,0.0,0.0,196070.9
2175,2012,7,STONOTAVA,25.0,0.0,25.0,0.0,0.0,0.0,99814.88
1104,2012,7,OTHE,7.2,0.0,7.2,0.0,0.0,0.0,26183.76
1469,2012,7,STONOTAVA,31.0,0.0,31.0,0.0,0.0,0.0,98384.94
2208,2012,7,CREISS,343.17,0.0,343.17,0.0,0.0,0.0,1117524.78
884,2012,7,STONOTAVA,167.65,0.0,167.65,0.0,0.0,0.0,525974.92
1251,2012,7,STONOTAVA,5.0,0.0,5.0,0.0,0.0,0.0,20065.2
1355,2012,7,STONOTAVA,16.0,0.0,16.0,0.0,0.0,0.0,63494.4
1775,2012,7,STONOTAVA,17.0,0.0,17.0,0.0,0.0,0.0,32529.58
85,2012,7,NOTINV,16.0,0.0,16.0,0.0,0.0,0.0,38933.5
1530,2012,7,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,1225.32
1629,2012,7,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,16212.96
1884,2012,7,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,16212.96
1755,2012,7,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,8071.2
2180,2012,7,STONOTAVA,15.28,0.0,15.28,0.0,0.0,0.0,54454.17
1947,2012,7,STONOTAVA,83.9,0.0,83.9,0.0,0.0,0.0,261689.71
135,2012,7,CREISS,14.0,0.0,14.0,0.0,0.0,0.0,53770.64
1422,2012,7,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,1230.24
1088,2012,7,STONOTAVA,18.05,0.0,18.05,0.0,0.0,0.0,57870.64
269,2012,7,CREISS,236.72,0.0,236.72,0.0,0.0,0.0,740869.52
1343,2012,7,CREISS,188.85,0.0,188.85,0.0,0.0,0.0,732101.62
2223,2012,7,NOTINV,0.3,0.0,0.3,0.0,0.0,0.0,760.86
2223,2012,7,STONOTAVA,7.61,0.0,7.61,0.0,0.0,0.0,27230.0
2209,2012,7,STONOTAVA,16.87,0.0,16.87,0.0,0.0,0.0,55176.45
1428,2012,7,STONOTAVA,89.04,0.0,89.04,0.0,0.0,0.0,352511.79
1504,2012,7,STONOTAVA,13.0,0.0,13.0,0.0,0.0,0.0,38009.8
271,2012,7,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,6520.8
532,2012,7,STONOTAVA,31.0,0.0,31.0,0.0,0.0,0.0,159682.14
743,2012,7,NOTINV,11.33,0.0,11.33,0.0,0.0,0.0,37725.89
1403,2012,7,STONOTAVA,34.83,0.0,34.83,0.0,0.0,0.0,80432.25
2226,2012,7,NOTINV,31.54,0.0,31.54,0.0,0.0,0.0,88107.27
385,2012,7,STONOTAVA,95.17,0.0,95.17,0.0,0.0,0.0,239650.02
1616,2012,7,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,4650.4
2040,2012,7,NOTINV,23.0,0.0,23.0,0.0,0.0,0.0,73732.24
1787,2012,7,STONOTAVA,15.0,0.0,15.0,0.0,0.0,0.0,55290.58
86,2012,7,STONOTAVA,29.0,0.0,29.0,0.0,0.0,0.0,87619.2
399,2012,7,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,18676.26
1072,2012,7,STONOTAVA,14.3,0.0,14.3,0.0,0.0,0.0,72720.66
1122,2012,7,STONOTAVA,1.82,0.0,1.82,0.0,0.0,0.0,7530.54
1349,2012,7,NOTINV,10.5,0.0,10.5,0.0,0.0,0.0,36528.46
297,2012,7,STONOTAVA,12.0,0.0,12.0,0.0,0.0,0.0,56345.14
1439,2012,7,CREISS,154.42,0.0,154.42,0.0,0.0,0.0,405639.1
2144,2012,7,CREISS,131.45,0.0,131.45,0.0,0.0,0.0,470701.04
2175,2012,7,NOTINV,1.0,0.0,1.0,0.0,0.0,0.0,4816.0
1065,2012,7,STONOTAVA,79.0,0.0,79.0,0.0,0.0,0.0,340864.68
156,2012,7,STONOTAVA,40.0,0.0,40.0,0.0,0.0,0.0,177610.68
337,2012,7,STONOTAVA,150.28,0.0,150.28,0.0,0.0,0.0,419065.68
372,2012,7,STONOTAVA,75.07,0.0,75.07,0.0,0.0,0.0,166422.32
579,2012,7,STONOTAVA,31.0,0.0,31.0,0.0,0.0,0.0,130812.54
602,2012,7,STONOTAVA,65.95,0.0,65.95,0.0,0.0,0.0,228232.72
750,2012,7,STONOTAVA,125.37,0.0,125.37,0.0,0.0,0.0,325323.99
953,2012,7,STONOTAVA,166.79,0.0,166.79,0.0,0.0,0.0,614823.39
990,2012,7,STONOTAVA,33.0,0.0,33.0,0.0,0.0,0.0,107980.34
991,2012,7,STONOTAVA,45.0,0.0,45.0,0.0,0.0,0.0,244707.82
552,2012,7,STONOTAVA,17.95,0.0,17.95,0.0,0.0,0.0,46564.81
2024,2012,7,STONOTAVA,27.25,0.0,27.25,0.0,0.0,0.0,146663.6
2254,2012,7,NOTINV,15.0,0.0,15.0,0.0,0.0,0.0,26994.24
1900,2012,7,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,27279.72
31,2012,7,OTHE,0.63,0.0,0.63,0.0,0.0,0.0,2193.36
37,2012,7,STONOTAVA,534.0,0.0,534.0,0.0,0.0,0.0,1380330.48
73,2012,7,STONOTAVA,169.3,0.0,169.3,0.0,0.0,0.0,514170.94
243,2012,7,STONOTAVA,126.5,0.0,126.5,0.0,0.0,0.0,303022.76
343,2012,7,STONOTAVA,32.81,0.0,32.81,0.0,0.0,0.0,86146.34
1649,2012,7,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,7984.8
412,2012,7,STONOTAVA,202.15,0.0,202.15,0.0,0.0,0.0,612802.16
605,2012,7,STONOTAVA,37.0,0.0,37.0,0.0,0.0,0.0,150443.76
1754,2012,7,STONOTAVA,2.0,0.0,2.0,0.0,0.0,0.0,9757.44
1312,2012,7,STONOTAVA,30.0,0.0,30.0,0.0,0.0,0.0,125450.18
1353,2012,7,STONOTAVA,24.0,0.0,24.0,0.0,0.0,0.0,76033.86
1447,2012,7,STONOTAVA,62.03,0.0,62.03,0.0,0.0,0.0,234176.4
1933,2012,7,STONOTAVA,38.91,0.0,38.91,0.0,0.0,0.0,73344.51
22,2012,7,STONOTAVA,38.08,0.0,38.08,0.0,0.0,0.0,128673.09
23,2012,7,STONOTAVA,1.77,0.0,1.77,0.0,0.0,0.0,3656.82
360,2012,7,STONOTAVA,270.7,0.0,270.7,0.0,0.0,0.0,733975.72
537,2012,7,STONOTAVA,27.63,0.0,27.63,0.0,0.0,0.0,85526.7
2253,2012,7,STONOTAVA,100.0,0.0,100.0,0.0,0.0,0.0,278967.96
656,2012,7,STONOTAVA,56.0,0.0,56.0,0.0,0.0,0.0,215322.78
1590,2012,7,STONOTAVA,26.76,0.0,26.76,0.0,0.0,0.0,103290.15
481,2012,7,STONOTAVA,42.48,0.0,42.48,0.0,0.0,0.0,181868.24
1606,2012,7,STONOTAVA,37.0,0.0,37.0,0.0,0.0,0.0,133259.92
1730,2012,7,STONOTAVA,89.18,0.0,89.18,0.0,0.0,0.0,318051.4
566,2012,7,STONOTAVA,115.72,0.0,115.72,0.0,0.0,0.0,310675.43
1648,2012,7,STONOTAVA,106.0,0.0,106.0,0.0,0.0,0.0,448090.52
1799,2012,7,STONOTAVA,58.05,0.0,58.05,0.0,0.0,0.0,160055.53
1066,2012,7,STONOTAVA,26.76,0.0,26.76,0.0,0.0,0.0,70972.91
1927,2012,7,CREISS,95.3,0.0,95.3,0.0,0.0,0.0,335755.36
137,2012,7,STONOTAVA,43.35,0.0,43.35,0.0,0.0,0.0,137854.88
131,2012,7,STONOTAVA,11.0,0.0,11.0,0.0,0.0,0.0,32991.36
1001,2012,7,STONOTAVA,45.0,0.0,45.0,0.0,0.0,0.0,128063.28
289,2012,7,STONOTAVA,11.75,0.0,11.75,0.0,0.0,0.0,43516.28
997,2012,7,STONOTAVA,13.0,0.0,13.0,0.0,0.0,0.0,40995.48
1724,2012,7,STONOTAVA,307.0,0.0,307.0,0.0,0.0,0.0,754296.72
1799,2012,7,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,11664.0
1219,2012,7,STONOTAVA,57.07,0.0,57.07,0.0,0.0,0.0,165095.84
2011,2012,7,STONOTAVA,9.0,0.0,9.0,0.0,0.0,0.0,36184.56
155,2012,7,STONOTAVA,18.0,0.0,18.0,0.0,0.0,0.0,71960.04
1284,2012,7,CREISS,66.0,0.0,66.0,0.0,0.0,0.0,227119.32
2174,2012,7,CREISS,42.0,0.0,42.0,0.0,0.0,0.0,154810.42
1401,2012,7,CREISS,5.0,0.0,5.0,0.0,0.0,0.0,13913.92
1695,2012,7,STONOTAVA,38.61,0.0,38.61,0.0,0.0,0.0,162673.95
990,2012,7,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,2460.0
1411,2012,7,STONOTAVA,118.17,0.0,118.17,0.0,0.0,0.0,254237.3
1062,2012,7,STONOTAVA,30.0,0.0,30.0,0.0,0.0,0.0,106252.08
1955,2012,7,CREISS,285.0,0.0,285.0,0.0,0.0,0.0,969852.0
1064,2012,7,STONOTAVA,3.0,0.0,3.0,0.0,0.0,0.0,11251.68
2141,2012,7,STONOTAVA,31.78,0.0,31.78,0.0,0.0,0.0,108873.46
1416,2012,7,STONOTAVA,91.33,0.0,91.33,0.0,0.0,0.0,271024.33
1476,2012,7,STONOTAVA,3.33,0.0,3.33,0.0,0.0,0.0,9053.6
1285,2012,7,NOTINV,3.0,0.0,3.0,0.0,0.0,0.0,8781.12
1101,2012,7,STONOTAVA,3.0,0.0,3.0,0.0,0.0,0.0,10355.04
1920,2012,7,STONOTAVA,2.33,0.0,2.33,0.0,0.0,0.0,6507.12
2254,2012,7,STONOTAVA,5.6,0.0,5.6,0.0,0.0,0.0,25544.16
1863,2012,7,STONOTAVA,32.19,0.0,32.19,0.0,0.0,0.0,130684.12
1644,2012,7,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,35904.62
230,2012,7,STONOTAVA,5.0,0.0,5.0,0.0,0.0,0.0,14565.12
619,2012,7,STONOTAVA,7.0,0.0,7.0,0.0,0.0,0.0,21089.52
1487,2012,7,STONOTAVA,15.0,0.0,15.0,0.0,0.0,0.0,51621.12
